concept_id,concept_code,concept_name,codeset
4283877,369553000,Malignant tumor involving right fallopian tube by separate metastasis from endometrium,cancer_dx
4289690,369554006,Malignant tumor involving right fallopian tube by separate metastasis from left fallopian tube,cancer_dx
4289519,369555007,Malignant tumor involving right fallopian tube by separate metastasis from ovary,cancer_dx
4281035,369556008,Malignant tumor involving right fallopian tube by separate metastasis from uterine cervix,cancer_dx
4283878,369557004,Malignant tumor involving right fallopian tube by separate metastasis from uterus,cancer_dx
4283879,369558009,Malignant tumor involving right fallopian tube by separate metastasis from vagina,cancer_dx
4281160,369568004,Malignant tumor involving right ovary by separate metastasis from endometrium,cancer_dx
4289824,369569007,Malignant tumor involving right ovary by separate metastasis from fallopian tube,cancer_dx
4281161,369570008,Malignant tumor involving right ovary by separate metastasis from left ovary,cancer_dx
4289825,369571007,Malignant tumor involving right ovary by separate metastasis from uterine cervix,cancer_dx
4289826,369572000,Malignant tumor involving right ovary by separate metastasis from uterus,cancer_dx
4289523,369573005,Malignant tumor involving right ovary by separate metastasis from vagina,cancer_dx
4283888,369588000,Malignant tumor involving vulva by separate metastasis from endometrium,cancer_dx
4183628,369589008,Malignant tumor involving vulva by separate metastasis from fallopian tube,cancer_dx
4183335,369590004,Malignant tumor involving vulva by separate metastasis from ovary,cancer_dx
4183629,369591000,Malignant tumor involving vulva by separate metastasis from uterine cervix,cancer_dx
4183630,369592007,Malignant tumor involving vulva by separate metastasis from uterus,cancer_dx
4183336,369593002,Malignant tumor involving vulva by separate metastasis from vagina,cancer_dx
4301670,404150003,Mantle cell B-cell lymphoma (nodal/systemic with skin involvement),cancer_dx
40481901,443487006,Mantle cell lymphoma,cancer_dx
36684463,1.16871E+14,Mantle cell lymphoma of lymph nodes of multiple sites,cancer_dx
40479608,441559006,Mantle cell lymphoma of spleen,cancer_dx
40490918,447100004,Marginal zone lymphoma,cancer_dx
764078,4.50521E+14,Marginal zone lymphoma of axillary lymph node,cancer_dx
760724,1.16711E+14,Marginal zone lymphoma of inguinal lymph node,cancer_dx
36684462,1.16841E+14,Marginal zone lymphoma of lymph nodes of multiple sites,cancer_dx
36684461,1.16691E+14,Marginal zone lymphoma of spleen,cancer_dx
760726,1.16741E+14,Marginal zone lymphoma of thoracic lymph node,cancer_dx
4299273,404172001,Mast cell leukemia affecting skin,cancer_dx
4002496,110002002,Mast cell leukemia (clinical),cancer_dx
4264693,397009000,Mast cell malignancy,cancer_dx
4264112,397011009,Mast cell malignancy of lymph nodes,cancer_dx
4096967,188665009,Mast cell malignancy of lymph nodes of axilla and upper limb,cancer_dx
4094540,188662007,"Mast cell malignancy of lymph nodes of head, face and neck",cancer_dx
4094541,188666005,Mast cell malignancy of lymph nodes of inguinal region and lower limb,cancer_dx
4096968,188669003,Mast cell malignancy of lymph nodes of multiple sites,cancer_dx
4094542,188668006,Mast cell malignancy of spleen,cancer_dx
4111011,255032005,Medullary thyroid carcinoma,cancer_dx
40481031,443333004,Medulloblastoma,cancer_dx
4079153,277505007,Medulloblastoma of cerebellum,cancer_dx
37396186,715903004,Medulloepithelioma,cancer_dx
37311758,818967003,Medulloepithelioma of central nervous system,cancer_dx
35607963,763796007,Megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13),cancer_dx
313159,188754005,Megakaryocytic leukemia,cancer_dx
136930,94148006,Megakaryocytic leukemia in remission,cancer_dx
4301643,404039004,Melanotic malignant nerve sheath tumor,cancer_dx
36717231,722795004,Meningeal leukemia,cancer_dx
4100425,253001006,Merkel cell carcinoma,cancer_dx
765362,1.35931E+14,Merkel cell carcinoma of buttock,cancer_dx
36684467,1.33841E+14,Merkel cell carcinoma of face,cancer_dx
35617653,3.52071E+14,Merkel cell carcinoma of left lower limb,cancer_dx
37016171,1.33881E+14,Merkel cell carcinoma of lower limb,cancer_dx
761019,1.33851E+14,Merkel cell carcinoma of neck,cancer_dx
35617090,3.51461E+14,Merkel cell carcinoma of right lower limb,cancer_dx
761020,1.33861E+14,Merkel cell carcinoma of scalp,cancer_dx
761021,1.33891E+14,Merkel cell carcinoma of trunk,cancer_dx
37016170,1.33871E+14,Merkel cell carcinoma of upper limb,cancer_dx
37311916,788982002,Mesothelial carcinoma of liver,cancer_dx
4033891,109378008,"Mesothelioma (malignant, clinical disorder)",cancer_dx
4003023,109856007,Mesothelioma of mesentery,cancer_dx
4003024,109858008,Mesothelioma of omentum,cancer_dx
4001667,109854005,Mesothelioma of parietal peritoneum,cancer_dx
4001174,109855006,Mesothelioma of pelvic peritoneum,cancer_dx
4001666,109853004,Mesothelioma of peritoneum,cancer_dx
35622134,763479005,Metaplastic carcinoma of breast,cancer_dx
43530696,1.661E+12,Metastasis to lung from adenocarcinoma,cancer_dx
43531596,1.681E+12,Metastasis to lymph node from adenocarcinoma,cancer_dx
43530697,1.671E+12,Metastasis to lymph node from squamous cell carcinoma,cancer_dx
36684950,4.59411E+14,Metastatic collecting duct carcinoma,cancer_dx
36684946,4.59371E+14,Metastatic gastroesophageal adenocarcinoma,cancer_dx
36684949,4.59401E+14,Metastatic pancreatic endocrine carcinoma,cancer_dx
36684951,4.59421E+14,Metastatic penile cancer,cancer_dx
36684913,4.58321E+14,Metastatic urothelial carcinoma,cancer_dx
4110722,254712007,Microcystic adnexal carcinoma,cancer_dx
4297186,403920004,Minimal deviation malignant melanoma,cancer_dx
35622644,764694005,MiT family translocation renal cell carcinoma,cancer_dx
4314201,94686001,Mixed cell type lymphosarcoma of intra-abdominal lymph nodes,cancer_dx
4313229,94688000,Mixed cell type lymphosarcoma of intrathoracic lymph nodes,cancer_dx
4314501,94690004,"Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck",cancer_dx
40480215,444604002,Mixed ductal and lobular carcinoma of breast,cancer_dx
3655588,866052009,Mixed ductal-neuroendocrine carcinoma of pancreas,cancer_dx
4298130,403954003,Mixed eccrine/pilar adnexal carcinoma of skin,cancer_dx
4116229,255030002,Mixed follicular and papillary thyroid carcinoma,cancer_dx
3655586,866050001,Mixed germ cell neoplasm of central nervous system,cancer_dx
40484129,443937008,Mixed glioma,cancer_dx
37396735,716647001,Mixed oligoastrocytoma,cancer_dx
4133189,278491007,Mixed seminoma teratoma of testis,cancer_dx
4298129,403950007,Moll's gland adenocarcinoma,cancer_dx
321526,188744006,Monocytic leukemia,cancer_dx
4079693,277623009,Monocytoid B-cell lymphoma,cancer_dx
4297183,403913006,Morpheic basal cell carcinoma,cancer_dx
37018655,9.4291E+13,Mucinous adenocarcinoma of gastrointestinal tract,cancer_dx
40480651,444712000,Mucinous carcinoma of breast,cancer_dx
4112856,254851009,Mucinous cystadenocarcinoma of ovary,cancer_dx
37206235,785879009,Mucinous cystadenocarcinoma of pancreas,cancer_dx
3655584,866048009,Mucinous cystic neoplasm with invasive carcinoma of pancreas,cancer_dx
4110723,254714008,Mucinous eccrine carcinoma,cancer_dx
35622797,764990003,Mucinous tubular and spindle cell renal carcinoma,cancer_dx
4308149,423793008,Mucoepidermoid carcinoma of parotid gland,cancer_dx
4311287,423708008,Mucoepidermoid carcinoma of salivary gland,cancer_dx
4111933,254713002,Mucoepidermoid carcinoma of skin,cancer_dx
4310565,423424005,Mucoepidermoid carcinoma of submandibular gland,cancer_dx
4189506,414780005,Mucosa-associated lymphoid tissue (MALT) lymphoma of orbit,cancer_dx
40480206,444597005,Mucosa-associated lymphoid tissue (MALT) lymphoma of stomach,cancer_dx
4173976,277622004,Mucosa-associated lymphoma,cancer_dx
37311850,816204007,Mucosal nodular melanoma,cancer_dx
4266390,61493004,Mu heavy chain disease,cancer_dx
437233,109989006,Multiple myeloma,cancer_dx
436059,94704006,Multiple myeloma in remission,cancer_dx
4214660,414785000,Multiple solitary plasmacytomas,cancer_dx
4040380,118618005,Mycosis fungoides (clinical),cancer_dx
135204,94715001,Mycosis fungoides of extranodal AND/OR solid organ site,cancer_dx
201813,94707004,Mycosis fungoides of intra-abdominal lymph nodes,cancer_dx
442169,94708009,Mycosis fungoides of intrapelvic lymph nodes,cancer_dx
134879,94709001,Mycosis fungoides of intrathoracic lymph nodes,cancer_dx
141524,94710006,Mycosis fungoides of lymph nodes of axilla AND/OR upper limb,cancer_dx
138377,94711005,"Mycosis fungoides of lymph nodes of head, face AND/OR neck",cancer_dx
194593,94712003,Mycosis fungoides of lymph nodes of inguinal region AND/OR lower limb,cancer_dx
135764,188627002,Mycosis fungoides of lymph nodes of multiple sites,cancer_dx
442168,94714002,Mycosis fungoides of spleen,cancer_dx
4299141,404116007,Mycosis fungoides with systemic infiltration,cancer_dx
136950,277597005,Myelodysplastic syndrome with isolated del(5q),cancer_dx
140666,188732008,Myeloid leukemia,cancer_dx
37119145,724644005,Myeloid leukemia co-occurrent with Down syndrome,cancer_dx
760933,1.22901E+14,Myeloid leukemia in relapse,cancer_dx
132850,94716000,Myeloid leukemia in remission,cancer_dx
140967,94719007,Myeloid sarcoma,cancer_dx
132575,94718004,Myeloid sarcoma in remission,cancer_dx
4097706,188768003,Myelomonocytic leukemia,cancer_dx
140064,307651005,Myelosclerosis with myeloid metaplasia,cancer_dx
4221977,400175006,Myxofibrosarcoma of skin,cancer_dx
4102385,253042009,Myxoid dermatofibrosarcoma protuberans,cancer_dx
4300686,404069006,Myxoid liposarcoma,cancer_dx
40486201,449248000,Nasopharyngeal carcinoma,cancer_dx
4120310,302849000,Nephroblastoma,cancer_dx
37208346,1.08232E+15,Nephroblastoma of left kidney,cancer_dx
37208347,1.08233E+15,Nephroblastoma of right kidney,cancer_dx
4333766,432328008,Neuroblastoma,cancer_dx
4083496,281560004,Neuroblastoma of brain,cancer_dx
37118768,734099007,Neuroblastoma of central nervous system,cancer_dx
4102373,253000007,Neuroendocrine carcinoma,cancer_dx
3655878,870355006,Neuroendocrine carcinoma of anus,cancer_dx
36713545,717916003,Neuroendocrine carcinoma of appendix,cancer_dx
37396740,716653001,Neuroendocrine carcinoma of thymus,cancer_dx
4300567,403925009,Neurotropic malignant melanoma,cancer_dx
4146022,307617006,Neutrophilic leukemia,cancer_dx
37118088,726721002,Nodal marginal zone B-cell lymphoma,cancer_dx
37396458,716274007,Nodular basal cell carcinoma of skin,cancer_dx
4079290,277627005,Nodular high grade B-cell lymphoma,cancer_dx
4149840,269476000,Nodular lymphoma,cancer_dx
194878,95194004,Nodular lymphoma of extranodal AND/OR solid organ site,cancer_dx
200338,95186006,Nodular lymphoma of intra-abdominal lymph nodes,cancer_dx
198088,95187002,Nodular lymphoma of intrapelvic lymph nodes,cancer_dx
435492,95188007,Nodular lymphoma of intrathoracic lymph nodes,cancer_dx
437505,188612002,Nodular lymphoma of lymph nodes of axilla and upper limb,cancer_dx
435207,188609000,"Nodular lymphoma of lymph nodes of head, face and neck",cancer_dx
198707,188613007,Nodular lymphoma of lymph nodes of inguinal region and lower limb,cancer_dx
320347,95192000,Nodular lymphoma of lymph nodes of multiple sites,cancer_dx
198374,95193005,Nodular lymphoma of spleen,cancer_dx
4121331,302848008,"Nodular malignant lymphoma, lymphocytic - intermediate differentiation",cancer_dx
4119131,302845006,"Nodular malignant lymphoma, lymphocytic - well differentiated",cancer_dx
4112760,254731001,Nodular malignant melanoma of skin,cancer_dx
40484012,442537007,Non-Hodgkin lymphoma associated with Human immunodeficiency virus infection,cancer_dx
37016150,1.16811E+14,Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of lower limb,cancer_dx
37018877,1.16821E+14,Non-Hodgkin lymphoma of central nervous system metastatic to lymph node of upper limb,cancer_dx
4038838,118601006,Non-Hodgkin's lymphoma (clinical),cancer_dx
40488904,448220006,Non-Hodgkin's lymphoma of bone,cancer_dx
40488942,448254007,Non-Hodgkin's lymphoma of central nervous system,cancer_dx
40487528,447989004,Non-Hodgkin's lymphoma of extranodal site,cancer_dx
40489448,448354009,Non-Hodgkin's lymphoma of intestine,cancer_dx
40489468,448372003,Non-Hodgkin's lymphoma of lung,cancer_dx
36684814,3.52791E+14,Non-Hodgkin's lymphoma of lymph nodes of multiple sites,cancer_dx
40489467,448371005,Non-Hodgkin's lymphoma of nasopharynx,cancer_dx
40489481,448384001,Non-Hodgkin's lymphoma of nose,cancer_dx
40489483,448386004,Non-Hodgkin's lymphoma of oral cavity,cancer_dx
40489472,448376000,Non-Hodgkin's lymphoma of ovary,cancer_dx
40486666,449318001,Non-Hodgkin's lymphoma of prostate,cancer_dx
40489940,448447004,Non-Hodgkin's lymphoma of skin,cancer_dx
40491472,448738008,Non-Hodgkin's lymphoma of soft tissue,cancer_dx
40491440,448709005,Non-Hodgkin's lymphoma of stomach,cancer_dx
40489484,448387008,Non-Hodgkin's lymphoma of testis,cancer_dx
40486637,449292003,Non-Hodgkin's lymphoma of tonsil,cancer_dx
40491512,448774004,Non-Hodgkin's lymphoma of uterine cervix,cancer_dx
45769123,707705008,Nonkeratinizing carcinoma of the nasopharynx,cancer_dx
4079684,277580004,Non-secretory myeloma,cancer_dx
37016122,1.07691E+14,Non-seminomatous germ cell neoplasm of testis,cancer_dx
4310703,424132000,"Non-small cell carcinoma of lung, TNM stage 1",cancer_dx
4314172,425048006,"Non-small cell carcinoma of lung, TNM stage 2",cancer_dx
4311997,422968005,"Non-small cell carcinoma of lung, TNM stage 3",cancer_dx
4308479,423121009,"Non-small cell carcinoma of lung, TNM stage 4",cancer_dx
4115276,254637007,Non-small cell lung cancer,cancer_dx
45766129,703228009,Non-small cell lung cancer with mutation in epidermal growth factor receptor,cancer_dx
45766131,703230006,Non-small cell lung cancer without mutation in epidermal growth factor receptor,cancer_dx
4208307,440173001,Nonsquamous nonsmall cell neoplasm of lung,cancer_dx
4079281,277574007,Null cell acute lymphoblastic leukemia,cancer_dx
4112739,254633006,Oat cell carcinoma of lung,cancer_dx
4046873,134312002,Odontogenic ghost cell carcinoma,cancer_dx
4306965,422886007,Olfactory neuroblastoma,cancer_dx
40484128,443936004,Oligodendroglioma,cancer_dx
4112961,254940005,Oligodendroglioma of brain,cancer_dx
759902,1.07571E+14,Oligodendroglioma of brain stem,cancer_dx
36684451,1.04981E+14,Oligodendroglioma of cerebrum,cancer_dx
4112964,254950006,Oligodendroglioma of spinal cord,cancer_dx
42538151,739301006,Osteoporosis co-occurrent and due to multiple myeloma,cancer_dx
37116373,733064004,"Osteosarcoma, limb anomalies, erythroid macrocytosis syndrome",cancer_dx
4146619,307576001,Osteosarcoma of bone,cancer_dx
3655843,870318006,Osteosarcoma of bone of head,cancer_dx
764913,8.2761E+13,Osteosarcoma of bone of upper limb,cancer_dx
4137510,425657001,Osteosclerotic myeloma,cancer_dx
4307838,422782004,"Ovarian cancer, disseminated",cancer_dx
133419,109267002,Overlapping malignant melanoma of skin,cancer_dx
253977,109366009,Overlapping malignant neoplasm of accessory sinuses,cancer_dx
198695,109847004,Overlapping malignant neoplasm of biliary tract,cancer_dx
198082,109879008,Overlapping malignant neoplasm of body of uterus,cancer_dx
4033318,109348004,Overlapping malignant neoplasm of bone and articular cartilage of limbs,cancer_dx
4003693,109912006,Overlapping malignant neoplasm of brain,cancer_dx
372849,109911004,Overlapping malignant neoplasm of brain and other parts of the central nervous system,cancer_dx
258375,109371002,Overlapping malignant neoplasm of bronchus and lung,cancer_dx
79740,109838007,Overlapping malignant neoplasm of colon,cancer_dx
37018659,9.6281E+13,Overlapping malignant neoplasm of colon and rectum,cancer_dx
25748,109835005,Overlapping malignant neoplasm of esophagus,cancer_dx
438095,109948008,Overlapping malignant neoplasm of eye and adnexa (primary),cancer_dx
133711,109886000,Overlapping malignant neoplasm of female breast,cancer_dx
196051,109878000,Overlapping malignant neoplasm of female genital organs,cancer_dx
140955,109830000,Overlapping malignant neoplasm of floor of mouth,cancer_dx
197227,109821008,Overlapping malignant neoplasm of gastrointestinal tract,cancer_dx
440044,109368005,Overlapping malignant neoplasm of hypopharynx,cancer_dx
22839,109369002,Overlapping malignant neoplasm of larynx,cancer_dx
133710,109822001,Overlapping malignant neoplasm of lip,cancer_dx
444224,109833003,"Overlapping malignant neoplasm of lip, oral cavity and pharynx",cancer_dx
28356,109824000,Overlapping malignant neoplasm of major salivary gland,cancer_dx
4003684,109887009,Overlapping malignant neoplasm of male breast,cancer_dx
196645,109874003,Overlapping malignant neoplasm of male genital organs,cancer_dx
432558,109367000,Overlapping malignant neoplasm of nasopharynx,cancer_dx
438691,109832008,Overlapping malignant neoplasm of oropharynx,cancer_dx
4001170,109831001,Overlapping malignant neoplasm of palate,cancer_dx
192261,109848009,Overlapping malignant neoplasm of pancreas,cancer_dx
4003027,109875002,Overlapping malignant neoplasm of penis,cancer_dx
4002343,109919002,Overlapping malignant neoplasm of peripheral nerves and autonomic nervous system,cancer_dx
438090,109839004,"Overlapping malignant neoplasm of rectum, anus and anal canal",cancer_dx
198092,109851002,Overlapping malignant neoplasm of retroperitoneum and peritoneum,cancer_dx
133974,109264009,Overlapping malignant neoplasm of skin,cancer_dx
199747,109837002,Overlapping malignant neoplasm of small intestine,cancer_dx
378081,109349007,Overlapping malignant neoplasm of soft tissues,cancer_dx
197803,109836006,Overlapping malignant neoplasm of stomach,cancer_dx
436043,109823006,Overlapping malignant neoplasm of tongue,cancer_dx
4002498,110013004,Overlapping malignant neoplasm of tonsil,cancer_dx
73720,109870007,Overlapping malignant neoplasm of urinary system,cancer_dx
4003682,109880006,Overlapping malignant neoplasm of uterine cervix,cancer_dx
4003029,109885001,Overlapping malignant neoplasm of vulva,cancer_dx
35619952,3.54621E+14,Overlapping primary malignant neoplasm of bone and articular cartilage of left upper limb,cancer_dx
37018865,3.53661E+14,Overlapping primary malignant neoplasm of bone and articular cartilage of lower limb,cancer_dx
35619086,3.53671E+14,Overlapping primary malignant neoplasm of bone and articular cartilage of right upper limb,cancer_dx
37016891,713038003,Overlapping primary malignant neoplasm of bone and articular cartilage of upper limb,cancer_dx
45769059,707628004,Overlapping squamous cell carcinoma of hypopharynx,cancer_dx
45768900,707430007,Overlapping squamous cell carcinoma of laryngeal cartilage,cancer_dx
45768899,707429002,Overlapping squamous cell carcinoma of larynx,cancer_dx
45768978,707529004,Overlapping squamous cell carcinoma of oropharynx,cancer_dx
40480611,443261008,Oxyphilic adenocarcinoma,cancer_dx
37395579,2.36811E+14,Paget disease of anal canal,cancer_dx
4299142,404119000,Pagetoid reticulosis,cancer_dx
4301516,403946000,Paget's disease of nipple,cancer_dx
40486118,447738006,Paget's disease of skin of scrotum,cancer_dx
4116086,254898001,Paget's disease of vulva,cancer_dx
4166769,274084007,Palate carcinoma,cancer_dx
4110706,254638002,Pancoast tumor,cancer_dx
37311469,792907004,Pancreatic ductal adenocarcinoma,cancer_dx
4110881,254917006,Papillary cystadenocarcinoma of kidney,cancer_dx
37116731,733608000,Papillary renal cell carcinoma,cancer_dx
3655852,870327007,Papillary squamous cell carcinoma of nasopharynx,cancer_dx
4116228,255029007,Papillary thyroid carcinoma,cancer_dx
36713418,717734005,Papillary thyroid carcinoma with renal papillary neoplasia,cancer_dx
37311897,789004008,Parafollicular cell carcinoma,cancer_dx
4085561,281565009,Paraspinal neuroblastoma,cancer_dx
4116231,255037004,Parathyroid carcinoma,cancer_dx
4300695,404107008,Patch/plaque stage mycosis fungoides,cancer_dx
42537145,736322001,Pediatric follicular lymphoma,cancer_dx
4083498,281564008,Pelvic neuroblastoma,cancer_dx
4300215,402911002,Penile verrucous carcinoma of Buschke-Löwenstein,cancer_dx
4301517,403947009,Perianal Paget's disease,cancer_dx
3655520,865951006,Perihilar cholangiocarcinoma,cancer_dx
46271363,709471005,Periodontitis co-occurrent with leukemia,cancer_dx
45769780,708504008,Periosteal osteosarcoma of jaw,cancer_dx
4100557,253096008,Peripheral neuroectodermal tumor,cancer_dx
4110733,254764001,Peripheral neuroepithelioma,cancer_dx
434881,109977009,Peripheral T-cell lymphoma (clinical),cancer_dx
760729,1.17091E+14,Peripheral T-cell lymphoma of axillary lymph node,cancer_dx
36684464,1.17211E+14,Peripheral T-cell lymphoma of lymph nodes of multiple sites,cancer_dx
760728,1.17061E+14,Peripheral T-cell lymphoma of spleen,cancer_dx
760730,1.17111E+14,Peripheral T-cell lymphoma of thoracic lymph node,cancer_dx
4079700,277653002,Peripheral T-cell lymphoma - pleomorphic medium and large cell,cancer_dx
4082493,277651000,Peripheral T-cell lymphoma - pleomorphic small cell,cancer_dx
40486741,449386007,Philadelphia chromosome negative chronic myelogenous leukemia,cancer_dx
37017893,714251006,Philadelphia chromosome-negative precursor B-cell acute lymphoblastic leukemia,cancer_dx
4138008,425688002,Philadelphia chromosome-positive acute lymphoblastic leukemia,cancer_dx
40493442,449108003,Philadelphia chromosome positive chronic myelogenous leukemia,cancer_dx
4295626,403909004,Pigmented basal cell carcinoma,cancer_dx
4162978,398670003,Pigmented dermatofibrosarcoma protuberans of skin,cancer_dx
4141250,307610008,Pilomatrix carcinoma of skin,cancer_dx
37396187,715904005,Pineal parenchymal tumor of intermediate differentiation,cancer_dx
35614931,767448007,Pineoblastoma,cancer_dx
4114193,254955001,Pituitary carcinoma,cancer_dx
4110708,254655003,Plantar verrucous carcinoma,cancer_dx
37110402,724648008,Plasmablastic lymphoma,cancer_dx
133154,95210003,Plasma cell leukemia,cancer_dx
760936,1.22981E+14,Plasma cell leukemia in relapse,cancer_dx
133158,95209008,Plasma cell leukemia in remission,cancer_dx
4190642,415110002,Plasma cell myeloma/plasmacytoma,cancer_dx
4216139,415112005,Plasmacytoma,cancer_dx
4300687,404071006,Pleomorphic liposarcoma,cancer_dx
4220469,398903003,Pleomorphic malignant fibrous histiocytoma of skin,cancer_dx
4301647,404054005,Pleomorphic rhabdomyosarcoma,cancer_dx
45769094,707670009,Pleuropulmonary blastoma,cancer_dx
45769095,707671008,Pleuropulmonary blastoma type I,cancer_dx
45769096,707672001,Pleuropulmonary blastoma type II,cancer_dx
45769097,707673006,Pleuropulmonary blastoma type III,cancer_dx
4301660,404108003,Poikilodermatous mycosis fungoides,cancer_dx
135214,109992005,Polycythemia vera (clinical),cancer_dx
4312929,423038006,Polymorphous low grade adenocarcinoma of salivary gland,cancer_dx
761025,1.34871E+14,Poorly differentiated malignant carcinoid tumor,cancer_dx
36713549,717921000,Poorly-differentiated neuroendocrine carcinoma of thymus,cancer_dx
4082461,277572006,Precursor B-cell acute lymphoblastic leukemia,cancer_dx
4138752,425941003,Precursor B-cell acute lymphoblastic leukemia in remission,cancer_dx
4300701,404137004,Precursor B-cell lymphoblastic lymphoma involving skin,cancer_dx
4221907,420890002,Precursor T cell lymphoblastic leukemia/lymphoblastic lymphoma,cancer_dx
4227963,421246008,Precursor T-cell lymphoblastic lymphoma,cancer_dx
4079690,277614006,Prethymic and thymic T-cell lymphoma/leukemia,cancer_dx
45768884,707409003,Primary acinar cell carcinoma of lung,cancer_dx
45769030,707590006,Primary acinar cell carcinoma of oropharynx,cancer_dx
45768863,707386008,Primary acinar cell carcinoma of trachea,cancer_dx
45768824,707337006,Primary adenocarcinoma of accessory sinus,cancer_dx
36715928,721718003,Primary adenocarcinoma of ampulla of Vater,cancer_dx
37016237,1.84741E+14,Primary adenocarcinoma of anus,cancer_dx
36713361,6.81601E+14,Primary adenocarcinoma of ascending colon,cancer_dx
36715911,721695008,Primary adenocarcinoma of ascending colon and right flexure,cancer_dx
37116592,733354000,Primary adenocarcinoma of biliary tract,cancer_dx
36713362,6.81621E+14,Primary adenocarcinoma of body of pancreas,cancer_dx
36717622,6.81631E+14,Primary adenocarcinoma of body of stomach,cancer_dx
36717490,721630000,Primary adenocarcinoma of cardia of stomach,cancer_dx
37016238,1.84781E+14,Primary adenocarcinoma of cervix uteri,cancer_dx
37018650,9.1161E+13,Primary adenocarcinoma of chest wall,cancer_dx
36715787,721546004,Primary adenocarcinoma of ciliary epithelium,cancer_dx
42872396,1.701E+12,Primary adenocarcinoma of colon,cancer_dx
36717173,721559007,Primary adenocarcinoma of common bile duct,cancer_dx
36715798,721558004,Primary adenocarcinoma of cystic duct,cancer_dx
37208245,6.81651E+14,Primary adenocarcinoma of descending colon,cancer_dx
36717495,721699002,Primary adenocarcinoma of descending colon and splenic flexure,cancer_dx
37117763,733355004,Primary adenocarcinoma of digestive organ,cancer_dx
37016162,1.28041E+14,Primary adenocarcinoma of distal third of esophagus,cancer_dx
37016242,2.08041E+14,Primary adenocarcinoma of endocervix,cancer_dx
36715788,721547008,Primary adenocarcinoma of epithelium of iris,cancer_dx
36717176,721628002,Primary adenocarcinoma of esophagogastric junction,cancer_dx
45768828,707342003,Primary adenocarcinoma of ethmoidal sinus,cancer_dx
37018972,9.9101E+13,Primary adenocarcinoma of fallopian tube,cancer_dx
45768829,707343008,Primary adenocarcinoma of frontal sinus,cancer_dx
37018657,9.541E+12,Primary adenocarcinoma of gallbladder,cancer_dx
36713363,6.81721E+14,Primary adenocarcinoma of head of pancreas,cancer_dx
45768871,707395000,Primary adenocarcinoma of hypopharynx,cancer_dx
37117201,724536000,Primary adenocarcinoma of ileum,cancer_dx
37018665,9.9111E+13,Primary adenocarcinoma of intestinal tract,cancer_dx
37110321,724537009,Primary adenocarcinoma of jejunum,cancer_dx
36715790,721549006,Primary adenocarcinoma of lacrimal apparatus,cancer_dx
761906,1.84801E+14,Primary adenocarcinoma of lacrimal gland,cancer_dx
36712707,1.07888E+15,Primary adenocarcinoma of lower lobe of left lung,cancer_dx
36712709,1.07893E+15,Primary adenocarcinoma of lower lobe of right lung,cancer_dx
36715844,721617001,Primary adenocarcinoma of lower third of esophagus due to Barrett esophagus,cancer_dx
45768916,707451005,Primary adenocarcinoma of lung,cancer_dx
45771012,707339009,Primary adenocarcinoma of maxillary sinus,cancer_dx
36717484,721561003,Primary adenocarcinoma of middle ear,cancer_dx
36715849,721623006,Primary adenocarcinoma of middle third of esophagus,cancer_dx
36715799,721560002,Primary adenocarcinoma of nasal cavity,cancer_dx
761907,1.84861E+14,Primary adenocarcinoma of nasopharynx,cancer_dx
45768878,707402007,Primary adenocarcinoma of oropharynx,cancer_dx
36715836,721606002,Primary adenocarcinoma of overlapping lesion of accessory sinuses,cancer_dx
36715850,721624000,Primary adenocarcinoma of overlapping lesion of esophagus,cancer_dx
36715887,721669006,Primary adenocarcinoma of overlapping lesion of small intestine,cancer_dx
36715856,721633003,Primary adenocarcinoma of overlapping lesion of stomach,cancer_dx
37109929,723879002,Primary adenocarcinoma of overlapping lesion of urinary organ,cancer_dx
36715796,721556000,Primary adenocarcinoma of palate,cancer_dx
42872399,1.651E+12,Primary adenocarcinoma of pancreas,cancer_dx
36715802,721568009,Primary adenocarcinoma of parametrium,cancer_dx
37116599,733362008,Primary adenocarcinoma of paraurethral gland,cancer_dx
36715797,721557009,Primary adenocarcinoma of parotid gland,cancer_dx
37018673,1.84871E+14,Primary adenocarcinoma of pelvis,cancer_dx
36715933,721725005,Primary adenocarcinoma of peritoneum,cancer_dx
36717177,721632008,Primary adenocarcinoma of pyloric antrum of stomach,cancer_dx
37016239,1.84881E+14,Primary adenocarcinoma of rectosigmoid junction,cancer_dx
37018963,7.9281E+13,Primary adenocarcinoma of skin,cancer_dx
37016240,1.84891E+14,Primary adenocarcinoma of small intestine,cancer_dx
45768830,707344002,Primary adenocarcinoma of sphenoidal sinus,cancer_dx
45768940,707479004,Primary adenocarcinoma of subglottis,cancer_dx
42537751,737308008,Primary adenocarcinoma of sublingual gland,cancer_dx
42537752,737309000,Primary adenocarcinoma of submandibular gland,cancer_dx
45768936,707475005,Primary adenocarcinoma of trachea,cancer_dx
36715912,721696009,Primary adenocarcinoma of transverse colon,cancer_dx
36712708,1.0789E+15,Primary adenocarcinoma of upper lobe of left lung,cancer_dx
36717017,1.07896E+15,Primary adenocarcinoma of upper lobe of right lung,cancer_dx
36715848,721622001,Primary adenocarcinoma of upper third of esophagus,cancer_dx
37116429,733136006,Primary adenocarcinoma of urethra,cancer_dx
