"concept_id","concept_name","concept_code","vocabulary_id"
2853413,"Placement @ Anatomical Regions @ Immobilization @ Abdominal Wall @ External @ Cast","2W33X2","ICD10PCS"
2845699,"Placement @ Anatomical Regions @ Immobilization @ Abdominal Wall @ External @ Splint","2W33X1","ICD10PCS"
2898985,"Placement @ Anatomical Regions @ Immobilization @ Back @ External @ Cast","2W35X2","ICD10PCS"
2833492,"Placement @ Anatomical Regions @ Immobilization @ Back @ External @ Splint","2W35X1","ICD10PCS"
2828261,"Placement @ Anatomical Regions @ Immobilization @ Chest Wall @ External @ Cast","2W34X2","ICD10PCS"
2845701,"Placement @ Anatomical Regions @ Immobilization @ Chest Wall @ External @ Splint","2W34X1","ICD10PCS"
2806024,"Placement @ Anatomical Regions @ Immobilization @ Face @ External @ Cast","2W31X2","ICD10PCS"
2872293,"Placement @ Anatomical Regions @ Immobilization @ Face @ External @ Splint","2W31X1","ICD10PCS"
2820373,"Placement @ Anatomical Regions @ Immobilization @ Finger, Left @ External @ Cast","2W3KX2","ICD10PCS"
2867274,"Placement @ Anatomical Regions @ Immobilization @ Finger, Left @ External @ Splint","2W3KX1","ICD10PCS"
2833501,"Placement @ Anatomical Regions @ Immobilization @ Finger, Right @ External @ Cast","2W3JX2","ICD10PCS"
2853418,"Placement @ Anatomical Regions @ Immobilization @ Finger, Right @ External @ Splint","2W3JX1","ICD10PCS"
2893250,"Placement @ Anatomical Regions @ Immobilization @ Foot, Left @ External @ Cast","2W3TX2","ICD10PCS"
2899116,"Placement @ Anatomical Regions @ Immobilization @ Foot, Left @ External @ Splint","2W3TX1","ICD10PCS"
2833507,"Placement @ Anatomical Regions @ Immobilization @ Foot, Right @ External @ Cast","2W3SX2","ICD10PCS"
2885407,"Placement @ Anatomical Regions @ Immobilization @ Foot, Right @ External @ Splint","2W3SX1","ICD10PCS"
2833499,"Placement @ Anatomical Regions @ Immobilization @ Hand, Left @ External @ Cast","2W3FX2","ICD10PCS"
2898990,"Placement @ Anatomical Regions @ Immobilization @ Hand, Left @ External @ Splint","2W3FX1","ICD10PCS"
2833498,"Placement @ Anatomical Regions @ Immobilization @ Hand, Right @ External @ Cast","2W3EX2","ICD10PCS"
2893243,"Placement @ Anatomical Regions @ Immobilization @ Hand, Right @ External @ Splint","2W3EX1","ICD10PCS"
2872292,"Placement @ Anatomical Regions @ Immobilization @ Head @ External @ Cast","2W30X2","ICD10PCS"
2853411,"Placement @ Anatomical Regions @ Immobilization @ Head @ External @ Splint","2W30X1","ICD10PCS"
2867272,"Placement @ Anatomical Regions @ Immobilization @ Inguinal Region, Left @ External @ Cast","2W37X2","ICD10PCS"
2845703,"Placement @ Anatomical Regions @ Immobilization @ Inguinal Region, Left @ External @ Splint","2W37X1","ICD10PCS"
2841147,"Placement @ Anatomical Regions @ Immobilization @ Inguinal Region, Right @ External @ Cast","2W36X2","ICD10PCS"
2867271,"Placement @ Anatomical Regions @ Immobilization @ Inguinal Region, Right @ External @ Splint","2W36X1","ICD10PCS"
2893242,"Placement @ Anatomical Regions @ Immobilization @ Lower Arm, Left @ External @ Cast","2W3DX2","ICD10PCS"
2833496,"Placement @ Anatomical Regions @ Immobilization @ Lower Arm, Left @ External @ Splint","2W3DX1","ICD10PCS"
2858949,"Placement @ Anatomical Regions @ Immobilization @ Lower Arm, Right @ External @ Cast","2W3CX2","ICD10PCS"
2898989,"Placement @ Anatomical Regions @ Immobilization @ Lower Arm, Right @ External @ Splint","2W3CX1","ICD10PCS"
2853420,"Placement @ Anatomical Regions @ Immobilization @ Lower Extremity, Left @ External @ Cast","2W3MX2","ICD10PCS"
2853419,"Placement @ Anatomical Regions @ Immobilization @ Lower Extremity, Left @ External @ Splint","2W3MX1","ICD10PCS"
2893246,"Placement @ Anatomical Regions @ Immobilization @ Lower Extremity, Right @ External @ Cast","2W3LX2","ICD10PCS"
2828267,"Placement @ Anatomical Regions @ Immobilization @ Lower Extremity, Right @ External @ Splint","2W3LX1","ICD10PCS"
2872300,"Placement @ Anatomical Regions @ Immobilization @ Lower Leg, Left @ External @ Cast","2W3RX2","ICD10PCS"
2833506,"Placement @ Anatomical Regions @ Immobilization @ Lower Leg, Left @ External @ Splint","2W3RX1","ICD10PCS"
2853422,"Placement @ Anatomical Regions @ Immobilization @ Lower Leg, Right @ External @ Cast","2W3QX2","ICD10PCS"
2813203,"Placement @ Anatomical Regions @ Immobilization @ Lower Leg, Right @ External @ Splint","2W3QX1","ICD10PCS"
2853412,"Placement @ Anatomical Regions @ Immobilization @ Neck @ External @ Cast","2W32X2","ICD10PCS"
2806025,"Placement @ Anatomical Regions @ Immobilization @ Neck @ External @ Splint","2W32X1","ICD10PCS"
2806033,"Placement @ Anatomical Regions @ Immobilization @ Thumb, Left @ External @ Cast","2W3HX2","ICD10PCS"
2845706,"Placement @ Anatomical Regions @ Immobilization @ Thumb, Left @ External @ Splint","2W3HX1","ICD10PCS"
2893244,"Placement @ Anatomical Regions @ Immobilization @ Thumb, Right @ External @ Cast","2W3GX2","ICD10PCS"
2880211,"Placement @ Anatomical Regions @ Immobilization @ Thumb, Right @ External @ Splint","2W3GX1","ICD10PCS"
2893252,"Placement @ Anatomical Regions @ Immobilization @ Toe, Left @ External @ Cast","2W3VX2","ICD10PCS"
2858955,"Placement @ Anatomical Regions @ Immobilization @ Toe, Left @ External @ Splint","2W3VX1","ICD10PCS"
2820376,"Placement @ Anatomical Regions @ Immobilization @ Toe, Right @ External @ Cast","2W3UX2","ICD10PCS"
2833511,"Placement @ Anatomical Regions @ Immobilization @ Toe, Right @ External @ Splint","2W3UX1","ICD10PCS"
2820371,"Placement @ Anatomical Regions @ Immobilization @ Upper Arm, Left @ External @ Cast","2W3BX2","ICD10PCS"
2813200,"Placement @ Anatomical Regions @ Immobilization @ Upper Arm, Left @ External @ Splint","2W3BX1","ICD10PCS"
2885402,"Placement @ Anatomical Regions @ Immobilization @ Upper Arm, Right @ External @ Cast","2W3AX2","ICD10PCS"
2867273,"Placement @ Anatomical Regions @ Immobilization @ Upper Arm, Right @ External @ Splint","2W3AX1","ICD10PCS"
2800320,"Placement @ Anatomical Regions @ Immobilization @ Upper Extremity, Left @ External @ Cast","2W39X2","ICD10PCS"
2841149,"Placement @ Anatomical Regions @ Immobilization @ Upper Extremity, Left @ External @ Splint","2W39X1","ICD10PCS"
2898988,"Placement @ Anatomical Regions @ Immobilization @ Upper Extremity, Right @ External @ Cast","2W38X2","ICD10PCS"
2828264,"Placement @ Anatomical Regions @ Immobilization @ Upper Extremity, Right @ External @ Splint","2W38X1","ICD10PCS"
2867278,"Placement @ Anatomical Regions @ Immobilization @ Upper Leg, Left @ External @ Cast","2W3PX2","ICD10PCS"
2858953,"Placement @ Anatomical Regions @ Immobilization @ Upper Leg, Left @ External @ Splint","2W3PX1","ICD10PCS"
2880214,"Placement @ Anatomical Regions @ Immobilization @ Upper Leg, Right @ External @ Cast","2W3NX2","ICD10PCS"
2899114,"Placement @ Anatomical Regions @ Immobilization @ Upper Leg, Right @ External @ Splint","2W3NX1","ICD10PCS"
2899119,"Placement @ Anatomical Regions @ Removal @ Abdominal Wall @ External @ Cast","2W53X2","ICD10PCS"
2800338,"Placement @ Anatomical Regions @ Removal @ Abdominal Wall @ External @ Splint","2W53X1","ICD10PCS"
2820386,"Placement @ Anatomical Regions @ Removal @ Back @ External @ Cast","2W55X2","ICD10PCS"
2858971,"Placement @ Anatomical Regions @ Removal @ Back @ External @ Splint","2W55X1","ICD10PCS"
2867291,"Placement @ Anatomical Regions @ Removal @ Chest Wall @ External @ Cast","2W54X2","ICD10PCS"
2867290,"Placement @ Anatomical Regions @ Removal @ Chest Wall @ External @ Splint","2W54X1","ICD10PCS"
2885415,"Placement @ Anatomical Regions @ Removal @ Face @ External @ Cast","2W51X2","ICD10PCS"
2885414,"Placement @ Anatomical Regions @ Removal @ Face @ External @ Splint","2W51X1","ICD10PCS"
2867302,"Placement @ Anatomical Regions @ Removal @ Finger, Left @ External @ Cast","2W5KX2","ICD10PCS"
2806051,"Placement @ Anatomical Regions @ Removal @ Finger, Left @ External @ Splint","2W5KX1","ICD10PCS"
2867301,"Placement @ Anatomical Regions @ Removal @ Finger, Right @ External @ Cast","2W5JX2","ICD10PCS"
2885553,"Placement @ Anatomical Regions @ Removal @ Finger, Right @ External @ Splint","2W5JX1","ICD10PCS"
2899142,"Placement @ Anatomical Regions @ Removal @ Foot, Left @ External @ Cast","2W5TX2","ICD10PCS"
2828412,"Placement @ Anatomical Regions @ Removal @ Foot, Left @ External @ Splint","2W5TX1","ICD10PCS"
2885557,"Placement @ Anatomical Regions @ Removal @ Foot, Right @ External @ Cast","2W5SX2","ICD10PCS"
2899140,"Placement @ Anatomical Regions @ Removal @ Foot, Right @ External @ Splint","2W5SX1","ICD10PCS"
2853439,"Placement @ Anatomical Regions @ Removal @ Hand, Left @ External @ Cast","2W5FX2","ICD10PCS"
2828406,"Placement @ Anatomical Regions @ Removal @ Hand, Left @ External @ Splint","2W5FX1","ICD10PCS"
2806048,"Placement @ Anatomical Regions @ Removal @ Hand, Right @ External @ Cast","2W5EX2","ICD10PCS"
2806047,"Placement @ Anatomical Regions @ Removal @ Hand, Right @ External @ Splint","2W5EX1","ICD10PCS"
2845844,"Placement @ Anatomical Regions @ Removal @ Head @ External @ Cast","2W50X2","ICD10PCS"
2833522,"Placement @ Anatomical Regions @ Removal @ Head @ External @ Splint","2W50X1","ICD10PCS"
2885421,"Placement @ Anatomical Regions @ Removal @ Inguinal Region, Left @ External @ Cast","2W57X2","ICD10PCS"
2841165,"Placement @ Anatomical Regions @ Removal @ Inguinal Region, Left @ External @ Splint","2W57X1","ICD10PCS"
2880230,"Placement @ Anatomical Regions @ Removal @ Inguinal Region, Right @ External @ Cast","2W56X2","ICD10PCS"
2813215,"Placement @ Anatomical Regions @ Removal @ Inguinal Region, Right @ External @ Splint","2W56X1","ICD10PCS"
2845856,"Placement @ Anatomical Regions @ Removal @ Lower Arm, Left @ External @ Cast","2W5DX2","ICD10PCS"
2867298,"Placement @ Anatomical Regions @ Removal @ Lower Arm, Left @ External @ Splint","2W5DX1","ICD10PCS"
2867296,"Placement @ Anatomical Regions @ Removal @ Lower Arm, Right @ External @ Cast","2W5CX2","ICD10PCS"
2858977,"Placement @ Anatomical Regions @ Removal @ Lower Arm, Right @ External @ Splint","2W5CX1","ICD10PCS"
2845865,"Placement @ Anatomical Regions @ Removal @ Lower Extremity, Left @ External @ Cast","2W5MX2","ICD10PCS"
2813225,"Placement @ Anatomical Regions @ Removal @ Lower Extremity, Left @ External @ Splint","2W5MX1","ICD10PCS"
2867304,"Placement @ Anatomical Regions @ Removal @ Lower Extremity, Right @ External @ Cast","2W5LX2","ICD10PCS"
2806052,"Placement @ Anatomical Regions @ Removal @ Lower Extremity, Right @ External @ Splint","2W5LX1","ICD10PCS"
2800353,"Placement @ Anatomical Regions @ Removal @ Lower Leg, Left @ External @ Cast","2W5RX2","ICD10PCS"
2820397,"Placement @ Anatomical Regions @ Removal @ Lower Leg, Left @ External @ Splint","2W5RX1","ICD10PCS"
2806053,"Placement @ Anatomical Regions @ Removal @ Lower Leg, Right @ External @ Cast","2W5QX2","ICD10PCS"
2899137,"Placement @ Anatomical Regions @ Removal @ Lower Leg, Right @ External @ Splint","2W5QX1","ICD10PCS"
2813211,"Placement @ Anatomical Regions @ Removal @ Neck @ External @ Cast","2W52X2","ICD10PCS"
2800336,"Placement @ Anatomical Regions @ Removal @ Neck @ External @ Splint","2W52X1","ICD10PCS"
2845862,"Placement @ Anatomical Regions @ Removal @ Thumb, Left @ External @ Cast","2W5HX2","ICD10PCS"
2833530,"Placement @ Anatomical Regions @ Removal @ Thumb, Left @ External @ Splint","2W5HX1","ICD10PCS"
2845861,"Placement @ Anatomical Regions @ Removal @ Thumb, Right @ External @ Cast","2W5GX2","ICD10PCS"
2853440,"Placement @ Anatomical Regions @ Removal @ Thumb, Right @ External @ Splint","2W5GX1","ICD10PCS"
2867310,"Placement @ Anatomical Regions @ Removal @ Toe, Left @ External @ Cast","2W5VX2","ICD10PCS"
2828413,"Placement @ Anatomical Regions @ Removal @ Toe, Left @ External @ Splint","2W5VX1","ICD10PCS"
2885559,"Placement @ Anatomical Regions @ Removal @ Toe, Right @ External @ Cast","2W5UX2","ICD10PCS"
2872442,"Placement @ Anatomical Regions @ Removal @ Toe, Right @ External @ Splint","2W5UX1","ICD10PCS"
2813221,"Placement @ Anatomical Regions @ Removal @ Upper Arm, Left @ External @ Cast","2W5BX2","ICD10PCS"
2899127,"Placement @ Anatomical Regions @ Removal @ Upper Arm, Left @ External @ Splint","2W5BX1","ICD10PCS"
2833526,"Placement @ Anatomical Regions @ Removal @ Upper Arm, Right @ External @ Cast","2W5AX2","ICD10PCS"
2820388,"Placement @ Anatomical Regions @ Removal @ Upper Arm, Right @ External @ Splint","2W5AX1","ICD10PCS"
2813218,"Placement @ Anatomical Regions @ Removal @ Upper Extremity, Left @ External @ Cast","2W59X2","ICD10PCS"
2828278,"Placement @ Anatomical Regions @ Removal @ Upper Extremity, Left @ External @ Splint","2W59X1","ICD10PCS"
2899123,"Placement @ Anatomical Regions @ Removal @ Upper Extremity, Right @ External @ Cast","2W58X2","ICD10PCS"
2858973,"Placement @ Anatomical Regions @ Removal @ Upper Extremity, Right @ External @ Splint","2W58X1","ICD10PCS"
2893265,"Placement @ Anatomical Regions @ Removal @ Upper Leg, Left @ External @ Cast","2W5PX2","ICD10PCS"
2841173,"Placement @ Anatomical Regions @ Removal @ Upper Leg, Left @ External @ Splint","2W5PX1","ICD10PCS"
2800350,"Placement @ Anatomical Regions @ Removal @ Upper Leg, Right @ External @ Cast","2W5NX2","ICD10PCS"
2845866,"Placement @ Anatomical Regions @ Removal @ Upper Leg, Right @ External @ Splint","2W5NX1","ICD10PCS"
40312004,"Plaster cast traction","150787002","SNOMED"
4077780,"Plaster cast traction","179176009","SNOMED"
40311538,"Pneumatic splinting","150743006","SNOMED"
4168546,"Pneumatic splinting","274475000","SNOMED"
4302291,"Pontic cast, high noble metal","78185000","SNOMED"
4218248,"Pontic cast, noble metal","81940003","SNOMED"
4304478,"Pontic cast, predominantly base metal","10372006","SNOMED"
4036104,"Prescription of splint","228601006","SNOMED"
4077784,"Primary cast immobilization of fracture","179185009","SNOMED"
4072827,"Primary cast stabilization of spinal fracture","178691001","SNOMED"
4307534,"Procedure involving splint","423444004","SNOMED"
4145643,"Procedures relating to splintage and immobilization","266686005","SNOMED"
46285700,"Provision and fitting of cast","975051000000105","SNOMED"
4263314,"Provision of molds or casts for immobilization","46733005","SNOMED"
44809557,"Provision of splint","846091000000101","SNOMED"
44809565,"Provision of working splint wrist brace","846251000000104","SNOMED"
4083545,"Remolding of cast brace","239703004","SNOMED"
40497685,"Removal and replacement of cast","29409009","SNOMED"
40478912,"Removal of cast","44429002","SNOMED"
4035604,"Removal of cast brace","239707003","SNOMED"
2783847,"Removal of Cast on Abdominal Wall","2W53X2Z","ICD10PCS"
2783865,"Removal of Cast on Back","2W55X2Z","ICD10PCS"
2783856,"Removal of Cast on Chest Wall","2W54X2Z","ICD10PCS"
2783828,"Removal of Cast on Face","2W51X2Z","ICD10PCS"
2783819,"Removal of Cast on Head","2W50X2Z","ICD10PCS"
2792222,"Removal of Cast on Left Finger","2W5KX2Z","ICD10PCS"
2788185,"Removal of Cast on Left Foot","2W5TX2Z","ICD10PCS"
2783369,"Removal of Cast on Left Hand","2W5FX2Z","ICD10PCS"
2783883,"Removal of Cast on Left Inguinal Region","2W57X2Z","ICD10PCS"
2783351,"Removal of Cast on Left Lower Arm","2W5DX2Z","ICD10PCS"
2792240,"Removal of Cast on Left Lower Extremity","2W5MX2Z","ICD10PCS"
2788167,"Removal of Cast on Left Lower Leg","2W5RX2Z","ICD10PCS"
2792204,"Removal of Cast on Left Thumb","2W5HX2Z","ICD10PCS"
2788203,"Removal of Cast on Left Toe","2W5VX2Z","ICD10PCS"
2783333,"Removal of Cast on Left Upper Arm","2W5BX2Z","ICD10PCS"
2783315,"Removal of Cast on Left Upper Extremity","2W59X2Z","ICD10PCS"
2788149,"Removal of Cast on Left Upper Leg","2W5PX2Z","ICD10PCS"
2783838,"Removal of Cast on Neck","2W52X2Z","ICD10PCS"
2792213,"Removal of Cast on Right Finger","2W5JX2Z","ICD10PCS"
2788176,"Removal of Cast on Right Foot","2W5SX2Z","ICD10PCS"
2783360,"Removal of Cast on Right Hand","2W5EX2Z","ICD10PCS"
2783874,"Removal of Cast on Right Inguinal Region","2W56X2Z","ICD10PCS"
2783342,"Removal of Cast on Right Lower Arm","2W5CX2Z","ICD10PCS"
2792231,"Removal of Cast on Right Lower Extremity","2W5LX2Z","ICD10PCS"
2788158,"Removal of Cast on Right Lower Leg","2W5QX2Z","ICD10PCS"
2792195,"Removal of Cast on Right Thumb","2W5GX2Z","ICD10PCS"
2788194,"Removal of Cast on Right Toe","2W5UX2Z","ICD10PCS"
2783324,"Removal of Cast on Right Upper Arm","2W5AX2Z","ICD10PCS"
2783306,"Removal of Cast on Right Upper Extremity","2W58X2Z","ICD10PCS"
2792249,"Removal of Cast on Right Upper Leg","2W5NX2Z","ICD10PCS"
4035602,"Removal of external splintage","239705006","SNOMED"
4049254,"Removal of intranasal splints","232492000","SNOMED"
4080248,"Removal of mallet splint","180320008","SNOMED"
4078743,"Removal of plaster cast","180291001","SNOMED"
40311560,"Removal of splint","150763004","SNOMED"
40377918,"Removal of splint","182599006","SNOMED"
3532659,"Removal of splint NEC","560701000000104","SNOMED"
4108851,"Removal of splint NEC","180312006","SNOMED"
2783846,"Removal of Splint on Abdominal Wall","2W53X1Z","ICD10PCS"
2783864,"Removal of Splint on Back","2W55X1Z","ICD10PCS"
2783855,"Removal of Splint on Chest Wall","2W54X1Z","ICD10PCS"
2783827,"Removal of Splint on Face","2W51X1Z","ICD10PCS"
2783818,"Removal of Splint on Head","2W50X1Z","ICD10PCS"
2792221,"Removal of Splint on Left Finger","2W5KX1Z","ICD10PCS"
2788184,"Removal of Splint on Left Foot","2W5TX1Z","ICD10PCS"
2783368,"Removal of Splint on Left Hand","2W5FX1Z","ICD10PCS"
2783882,"Removal of Splint on Left Inguinal Region","2W57X1Z","ICD10PCS"
2783350,"Removal of Splint on Left Lower Arm","2W5DX1Z","ICD10PCS"
2792239,"Removal of Splint on Left Lower Extremity","2W5MX1Z","ICD10PCS"
2788166,"Removal of Splint on Left Lower Leg","2W5RX1Z","ICD10PCS"
2792203,"Removal of Splint on Left Thumb","2W5HX1Z","ICD10PCS"
2788202,"Removal of Splint on Left Toe","2W5VX1Z","ICD10PCS"
2783332,"Removal of Splint on Left Upper Arm","2W5BX1Z","ICD10PCS"
2783314,"Removal of Splint on Left Upper Extremity","2W59X1Z","ICD10PCS"
2792257,"Removal of Splint on Left Upper Leg","2W5PX1Z","ICD10PCS"
2783837,"Removal of Splint on Neck","2W52X1Z","ICD10PCS"
2792212,"Removal of Splint on Right Finger","2W5JX1Z","ICD10PCS"
2788175,"Removal of Splint on Right Foot","2W5SX1Z","ICD10PCS"
2783359,"Removal of Splint on Right Hand","2W5EX1Z","ICD10PCS"
2783873,"Removal of Splint on Right Inguinal Region","2W56X1Z","ICD10PCS"
2783341,"Removal of Splint on Right Lower Arm","2W5CX1Z","ICD10PCS"
2792230,"Removal of Splint on Right Lower Extremity","2W5LX1Z","ICD10PCS"
2788157,"Removal of Splint on Right Lower Leg","2W5QX1Z","ICD10PCS"
2792194,"Removal of Splint on Right Thumb","2W5GX1Z","ICD10PCS"
2788193,"Removal of Splint on Right Toe","2W5UX1Z","ICD10PCS"
2783323,"Removal of Splint on Right Upper Arm","2W5AX1Z","ICD10PCS"
2783305,"Removal of Splint on Right Upper Extremity","2W58X1Z","ICD10PCS"
2792248,"Removal of Splint on Right Upper Leg","2W5NX1Z","ICD10PCS"
4035603,"Removal of strapping","239706007","SNOMED"
2105918,"Removal or bivalving; full arm or full leg cast","29705","CPT4"
2105917,"Removal or bivalving; gauntlet, boot or body cast","29700","CPT4"
45888559,"Removal or Repair of Casts and Strapping","1005598","CPT4"
4083544,"Repair of cast brace","239702009","SNOMED"
4033075,"Repair of cast framework, partial denture","14605009","SNOMED"
4083542,"Repair of plaster cast","239698005","SNOMED"
2105921,"Repair of spica, body cast or jacket","29720","CPT4"
4118888,"Replacement of cast","288142002","SNOMED"
40311512,"Replacement of cast","150720002","SNOMED"
40486690,"Replacement of cast of lower limb","449340005","SNOMED"
40486692,"Replacement of cast of upper limb","449341009","SNOMED"
2008029,"Replacement of cast on lower limb","97.12","ICD9Proc"
2008028,"Replacement of cast on upper limb","97.11","ICD9Proc"
2008030,"Replacement of other cast","97.13","ICD9Proc"
4076759,"Replacing strapping on nasogastric tube","225076000","SNOMED"
4040249,"Resting splinting","229551003","SNOMED"
4079115,"Revision to cast immobilization of fracture","179186005","SNOMED"
4076428,"Revision to cast stabilization of spinal fracture","178697002","SNOMED"
4040248,"Serial splinting","229547000","SNOMED"
4039575,"Shoulder strapping","229535006","SNOMED"
4213876,"Space maintainer, fixed, cast type","8078004","SNOMED"
40433044,"Splinting","229546009","SNOMED"
40311516,"Splinting (for [immobilization] or [support])","150723000","SNOMED"
40347607,"Splinting (for [immobilization] or [support])","266786001","SNOMED"
40311519,"Splinting of dislocated hip","150726008","SNOMED"
4109145,"Splinting of dislocated hip","180315008","SNOMED"
4109144,"Splinting of finger","180314007","SNOMED"
40311518,"Splinting of finger","150725007","SNOMED"
40311521,"Splinting of fracture","150728009","SNOMED"
4118889,"Splinting of fracture","288144001","SNOMED"
4080246,"Splinting of hand","180313001","SNOMED"
40311517,"Splinting of hand","150724006","SNOMED"
40311520,"Splinting of knee","150727004","SNOMED"
4080247,"Splinting of knee","180316009","SNOMED"
4329091,"Splinting of toe using adhesive tape","431244003","SNOMED"
40428831,"Splinting procedures","226058002","SNOMED"
4017484,"Splint maintenance","10442004","SNOMED"
4224170,"Splint removal","84261002","SNOMED"
45888828,"Strapping","1005591","CPT4"
45888202,"Strapping","1005566","CPT4"
2105913,"Strapping; ankle and/or foot","29540","CPT4"
2105875,"Strapping; elbow or wrist","29260","CPT4"
2105876,"Strapping; hand or finger","29280","CPT4"
2105901,"Strapping; hip","29520","CPT4"
2105912,"Strapping; knee","29530","CPT4"
42732491,"Strapping; low back","29220","CPT4"
4218733,"Strapping of ankle","81666003","SNOMED"
4226051,"Strapping of elbow","85046002","SNOMED"
4088190,"Strapping of finger","24459003","SNOMED"
4225418,"Strapping of hand","85072006","SNOMED"
4254242,"Strapping of hip","7468009","SNOMED"
4062087,"Strapping of knee","21288003","SNOMED"
4143766,"Strapping of lower back","33493004","SNOMED"
4265478,"Strapping of shoulder, Velpeau type","61322003","SNOMED"
4105774,"Strapping of thorax","29616000","SNOMED"
4165239,"Strapping of toes","41029007","SNOMED"
4217769,"Strapping of Unna boot","8110000","SNOMED"
4067634,"Strapping of wrist","21411002","SNOMED"
4041644,"Strapping procedure","118481004","SNOMED"
2105874,"Strapping; shoulder (eg, Velpeau)","29240","CPT4"
2105872,"Strapping; thorax","29200","CPT4"
2105914,"Strapping; toes","29550","CPT4"
2105915,"Strapping; Unna boot","29580","CPT4"
4042696,"Stretch splinting","229548005","SNOMED"
40311509,"(Supporting cast (& plaster)) or (immobilization by)","150717005","SNOMED"
40347606,"(Supporting cast (& plaster)) or (immobilization by)","266785002","SNOMED"
4040247,"Talipes strapping","229542006","SNOMED"
2007603,"Thomas' splint traction","93.45","ICD9Proc"
4046699,"Thumb strapping","229537003","SNOMED"
4079718,"Trimming of cast brace","239701002","SNOMED"
40376692,"Trimming of plaster cast","180301006","SNOMED"
4035296,"Trimming of plaster cast","239697000","SNOMED"
4042695,"Trunk strapping","229544007","SNOMED"
2105935,"Unlisted procedure, casting or strapping","29799","CPT4"
4039574,"Upper limb strapping","229534005","SNOMED"
4041642,"Wedging of cast","118479001","SNOMED"
2105933,"Wedging of cast (except clubfoot casts)","29740","CPT4"
2105934,"Wedging of clubfoot cast","29750","CPT4"
4312993,"Wedging of clubfoot cast","86665000","SNOMED"
40311470,"Wedging of plaster cast","150682000","SNOMED"
4066981,"Windowing of cast","17443007","SNOMED"
2105932,"Windowing of cast","29730","CPT4"
