"concept_id","concept_name","concept_code","vocabulary_id","category"
43036151,"irbesartan 75 MG Delayed Release Oral Tablet Box of 90 by Sanofi","OMOP4851192","RxNorm Extension","raas"
41188812,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losargamma] Box of 98","OMOP2386774","RxNorm Extension","raas"
36784134,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [Co-Diovan] Box of 98","OMOP4772418","RxNorm Extension","raas"
41293123,"Captopril 50 MG Oral Tablet Box of 50 by Euro OTC","OMOP2491085","RxNorm Extension","raas"
42969034,"rosuvastatin 20 MG / telmisartan 80 MG Oral Tablet [TELOSTOP]","OMOP4695473","RxNorm Extension","raas"
35767543,"Perindopril 5 MG Oral Tablet [Coversyl] by Servier","OMOP2769004","RxNorm Extension","raas"
43138522,"Perindopril 1.67 MG Oral Tablet [PERINDOPRIL ZYDUS] Box of 90","OMOP480131","RxNorm Extension","raas"
35764779,"trandolapril 1 MG Oral Capsule by Arrow Generics","OMOP2766240","RxNorm Extension","raas"
43199849,"valsartan 40 MG Delayed Release Oral Tablet [VALSARTAN ZYDUS] Box of 30","OMOP508826","RxNorm Extension","raas"
41249717,"Lisinopril 5 MG Oral Tablet [LISINOPRIL SANDOZ] Box of 100","OMOP2447679","RxNorm Extension","raas"
21170944,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet by Phoenix Labs","OMOP373810","RxNorm Extension","raas"
42482968,"candesartan 2 MG Oral Tablet [Atacand] by Waymade","OMOP421079","RxNorm Extension","raas"
43129307,"LOSARTAN KRKA","OMOP437303","RxNorm Extension","raas"
40856416,"Captopril 12.5 MG Oral Tablet [Captopril Pb] Box of 20 by Docpharm","OMOP2054378","RxNorm Extension","raas"
2064764,"amlodipine 10 MG / telmisartan 40 MG Oral Tablet [TWINURO]","OMOP4966061","RxNorm Extension","raas"
40861287,"Amlodipine 6.94 MG / valsartan 80 MG [Exforge]","OMOP2059249","RxNorm Extension","raas"
43690141,"Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril-Comp Puren]","OMOP783518","RxNorm Extension","raas"
41322727,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [CoAprovel] Box of 28 by Docpharm","OMOP2520689","RxNorm Extension","raas"
44163708,"irbesartan 75 MG Delayed Release Oral Tablet [Irbesartan Ct] Box of 56 by AbZ-Pharma","OMOP3040431","RxNorm Extension","raas"
41002610,"Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Renacor] Box of 30","OMOP2200572","RxNorm Extension","raas"
43033532,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [COTAREG] Box of 30 by Novartis","OMOP4848579","RxNorm Extension","raas"
40938718,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [MicardisPlus] Box of 98","OMOP2136680","RxNorm Extension","raas"
36787063,"Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Delayed Release Oral Tablet Box of 98","OMOP4775328","RxNorm Extension","raas"
43797946,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Hexal Comp]","OMOP795531","RxNorm Extension","raas"
41192553,"candesartan 16 MG Oral Tablet [Candesartancilexetil Hennig] Box of 56","OMOP2390515","RxNorm Extension","raas"
36786980,"Amlodipine 5 MG / olmesartan 20 MG Delayed Release Oral Tablet Box of 98","OMOP4775247","RxNorm Extension","raas"
41104393,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Delayed Release Oral Tablet [CoAprovel] Box of 56 by Cc","OMOP2302355","RxNorm Extension","raas"
2035724,"olmesartan 10 MG Oral Tablet by Hyundai","OMOP4934893","RxNorm Extension","raas"
2063059,"amlodipine / olmesartan Oral Tablet [HUEBICA]","OMOP4964310","RxNorm Extension","raas"
42481104,"Ramipril 2.5 MG Oral Capsule Box of 28 by Sanofi","OMOP420537","RxNorm Extension","raas"
2066068,"amlodipine 10 MG / valsartan 160 MG Oral Tablet [UROFORGE] by Medix","OMOP4967420","RxNorm Extension","raas"
40999800,"Losartan 100 MG Oral Tablet [Losartan Al] Box of 56","OMOP2197762","RxNorm Extension","raas"
35868947,"telmisartan Oral Tablet [Shatingning]","OMOP5025292","RxNorm Extension","raas"
42938861,"Ramipril 5 MG Oral Tablet [Tritace]","OMOP4665528","RxNorm Extension","raas"
40886671,"Enalapril 10 MG Oral Tablet [Enabeta] Box of 50 by Betapharm","OMOP2084633","RxNorm Extension","raas"
41262031,"candesartan 8 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 28 by Sanofi","OMOP2459993","RxNorm Extension","raas"
43600004,"Hydrochlorothiazide 25 MG / Losartan 100 MG [Losarplus Al]","OMOP791147","RxNorm Extension","raas"
41169330,"Amlodipine 6.94 MG / olmesartan 40 MG Oral Tablet [Vocado] Box of 98 by Berlin-Chemie","OMOP2367292","RxNorm Extension","raas"
40909007,"Enalapril 20 MG Oral Tablet [Enalapril Almus] Box of 100","OMOP2106969","RxNorm Extension","raas"
21106842,"1 ML Captopril 0.4 MG/ML Oral Solution by Special Order","OMOP295158","RxNorm Extension","raas"
41138198,"Amlodipine 13.9 MG / Ramipril 5 MG Oral Capsule [Ramipril Hexal] Box of 50 by Novartis","OMOP2336160","RxNorm Extension","raas"
41305309,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 100","OMOP2503271","RxNorm Extension","raas"
40942440,"Captopril 25 MG Oral Tablet [Captopril Pb] Box of 100","OMOP2140402","RxNorm Extension","raas"
42930196,"Amlodipine 10 MG / telmisartan 40 MG [TWYNBETA]","OMOP4656967","RxNorm Extension","raas"
40728994,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet Box of 28 by Phoenix Healthcare Distribution","OMOP4728707","RxNorm Extension","raas"
35134502,"candesartan 4 MG Oral Tablet by Kowa","OMOP4791703","RxNorm Extension","raas"
21044008,"Captopril 25 MG Oral Tablet [Capoten] Box of 56 by Waymade","OMOP386542","RxNorm Extension","raas"
2059454,"hydrochlorothiazide 12.5 MG / losartan 45.8 MG [ROSASTAR PLUS]","OMOP4960527","RxNorm Extension","raas"
43822239,"candesartan 16 MG Oral Tablet [Candegamma] by Woerwag","OMOP695400","RxNorm Extension","raas"
40723718,"Lisinopril 2.5 MG Oral Tablet by Crescent","OMOP4733979","RxNorm Extension","raas"
35752559,"olmesartan 10 MG Delayed Release Oral Tablet [Olmetec] Box of 28 by Waymade","OMOP2754020","RxNorm Extension","raas"
2062785,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [OLMEDIKAR HCT] by Daewoo","OMOP4964037","RxNorm Extension","raas"
43201145,"Captopril 25 MG Oral Tablet [CAPTOPRIL ZYDUS] Box of 30 by Zydus","OMOP449460","RxNorm Extension","raas"
41072845,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis] Box of 98 by Boehringer Ingelheim","OMOP2270807","RxNorm Extension","raas"
44014372,"Bio-Losartan","OMOP1009003","RxNorm Extension","raas"
43768013,"valsartan 40 MG Oral Tablet [Valsartan Al]","OMOP693490","RxNorm Extension","raas"
41138209,"Amlodipine 6.94 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Exforge HCT] Box of 98 by Novartis","OMOP2336171","RxNorm Extension","raas"
21141313,"Felodipine 5 MG / Ramipril 5 MG Extended Release Oral Tablet [Triapin] by DE","OMOP372132","RxNorm Extension","raas"
41193843,"Amlodipine 13.9 MG / candesartan 16 MG Oral Tablet [Caramlo] Box of 28","OMOP2391805","RxNorm Extension","raas"
44108347,"Perindopril Oral Tablet [Arcosyl]","OMOP1102978","RxNorm Extension","raas"
43028822,"Losartan 100 MG Oral Tablet Box of 30","OMOP4843900","RxNorm Extension","raas"
44093816,"candesartan 8 MG [Mylan-Candesartan]","OMOP1088447","RxNorm Extension","raas"
41322389,"irbesartan 150 MG Oral Tablet [Aprovel] Box of 28 by Gerke","OMOP2520351","RxNorm Extension","raas"
41229207,"Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet [BIPRETERAX] Box of 30 by Servier","OMOP2427169","RxNorm Extension","raas"
43708022,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Winthrop Comp]","OMOP791286","RxNorm Extension","raas"
43195021,"candesartan 8 MG [CANDESARTAN ZENTIVA]","OMOP493277","RxNorm Extension","raas"
43803910,"Losartan 25 MG [Losar Denk]","OMOP691489","RxNorm Extension","raas"
41231249,"Captopril 25 MG Oral Tablet [Capto Isis] Box of 20 by Puren","OMOP2429211","RxNorm Extension","raas"
40956872,"Hydrochlorothiazide / Ramipril Oral Tablet [Ramipril 1a Pharma]","OMOP2154834","RxNorm Extension","raas"
43178901,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE ACTAVIS] Box of 84","OMOP446920","RxNorm Extension","raas"
40939722,"Felodipine 2.5 MG / Ramipril 2.5 MG Extended Release Oral Tablet [Unimax] Box of 100","OMOP2137684","RxNorm Extension","raas"
43163330,"zofenopril 30 MG [TEOULA]","OMOP504032","RxNorm Extension","raas"
40829731,"Captopril 50 MG / Hydrochlorothiazide 25 MG [Capto Hct]","OMOP2027693","RxNorm Extension","raas"
43031009,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 90 by Eurogenerics","OMOP4846075","RxNorm Extension","raas"
40907458,"Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Coric Plus]","OMOP2105420","RxNorm Extension","raas"
2040640,"imidapril 10 MG Oral Tablet [APRIL]","OMOP4940288","RxNorm Extension","raas"
42938709,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [CO-DETENSION]","OMOP4665376","RxNorm Extension","raas"
41235683,"Captopril 25 MG / Hydrochlorothiazide 12.5 MG [Captohexal]","OMOP2433645","RxNorm Extension","raas"
35868706,"telmisartan 40 MG [Xinrui]","OMOP5025242","RxNorm Extension","raas"
35754584,"irbesartan 150 MG Delayed Release Oral Tablet [Sabervel] Box of 28","OMOP2756045","RxNorm Extension","raas"
43178914,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE TEVA]","OMOP446993","RxNorm Extension","raas"
41324474,"Captopril 25 MG Oral Tablet [Capto Dura M] Box of 50 by Mylan","OMOP2522436","RxNorm Extension","raas"
42932571,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet [S-SARTAN]","OMOP4659315","RxNorm Extension","raas"
21092345,"irbesartan 150 MG Oral Tablet [Aprovel] Box of 28 by Mawdsley-Brooks","OMOP374625","RxNorm Extension","raas"
40885885,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [VALSARTAN RATIOPHARM] Box of 28 by Ratiopharm","OMOP2083847","RxNorm Extension","raas"
43178876,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN/HYDROCHLOROTHIAZIDE E] Box of 90","OMOP446644","RxNorm Extension","raas"
40184188,"hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet [Cozaar-Comp]","979497","RxNorm","raas"
36787465,"eprosartan / Hydrochlorothiazide Delayed Release Oral Tablet","OMOP4775731","RxNorm Extension","raas"
40934421,"Ramipril 5 MG Extended Release Oral Tablet [Ramipril Heumann] Box of 500","OMOP2132383","RxNorm Extension","raas"
44067763,"Enalapril 8 MG [Taro-Enalapril]","OMOP1062394","RxNorm Extension","raas"
43215439,"Indapamide 1.25 MG / Perindopril 3.5 MG Delayed Release Oral Tablet Box of 30 by Biogaran","OMOP480386","RxNorm Extension","raas"
43768065,"telmisartan 40 MG [Telmisartan Hexal]","OMOP694434","RxNorm Extension","raas"
41162051,"benazepril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Benazeplus Al] Box of 28","OMOP2360013","RxNorm Extension","raas"
40869437,"Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet Box of 98","OMOP2067399","RxNorm Extension","raas"
43128855,"ENALAPRIL/HYDROCHLOROTHIAZIDE ARROW LAB","OMOP439763","RxNorm Extension","raas"
41138203,"Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT] Box of 98 by Eurim-Pharm","OMOP2336165","RxNorm Extension","raas"
43767398,"Lisinopril Oral Tablet [Lisinopril 30 - 1 A Pharma]","OMOP682623","RxNorm Extension","raas"
40954437,"Captopril 12.5 MG [Ace Hemmer]","OMOP2152399","RxNorm Extension","raas"
43178956,"Hydrochlorothiazide 12.5 MG / zofenopril 30 MG Delayed Release Oral Tablet [ZOFENILDUO] Box of 90 by Menarini","OMOP447296","RxNorm Extension","raas"
43571180,"Losartan-Ratiopharm","OMOP889975","RxNorm Extension","raas"
42932720,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet [BIFORGE]","OMOP4659460","RxNorm Extension","raas"
43582009,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet by Alfred E.Tiefenbacher","OMOP796699","RxNorm Extension","raas"
40095734,"candesartan Oral Tablet [Atacand]","368268","RxNorm","raas"
41297619,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG [Candesartan Hexal]","OMOP2495581","RxNorm Extension","raas"
2066294,"valsartan Oral Tablet [VALSA V]","OMOP4967652","RxNorm Extension","raas"
41152382,"telmisartan 30 MG Oral Tablet [Telmisartan Ratiopharm] Box of 28","OMOP2350344","RxNorm Extension","raas"
41019366,"Enalapril Oral Tablet [Enalaprilx]","OMOP2217328","RxNorm Extension","raas"
40728489,"Ramipril 5 MG Oral Tablet [Tritace]","OMOP4728565","RxNorm Extension","raas"
21054987,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Cozaar-Comp] Box of 28","OMOP408103","RxNorm Extension","raas"
43840570,"olmesartan 20 MG Oral Tablet [Votum] by Berlin-Chemie","OMOP699685","RxNorm Extension","raas"
35764742,"irbesartan 75 MG Delayed Release Oral Tablet by Mawdsley-Brooks","OMOP2766203","RxNorm Extension","raas"
43031322,"aliskiren 150 MG Delayed Release Oral Tablet [Rasilez] by Noden DAC","OMOP4846386","RxNorm Extension","raas"
43600054,"candesartan 32 MG / Hydrochlorothiazide 25 MG [Candesartancilexetil-Ratiopharm]","OMOP799222","RxNorm Extension","raas"
2064659,"amlodipine 5 MG / telmisartan 80 MG Oral Tablet [TELMIA PLUS]","OMOP4965951","RxNorm Extension","raas"
35743030,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet by Phoenix Labs","OMOP2744491","RxNorm Extension","raas"
43140186,"Cilazapril 2.5 MG [JUSTOR]","OMOP495200","RxNorm Extension","raas"
44062162,"telmisartan 80 MG Oral Tablet [Van-Telmisartan] by Vanc","OMOP1056793","RxNorm Extension","raas"
42930429,"Amlodipine / telmisartan Oral Tablet [RICHSTA]","OMOP4657193","RxNorm Extension","raas"
40938708,"Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Valsartan Biomo] Box of 98","OMOP2136670","RxNorm Extension","raas"
41265456,"Lisinopril 2.5 MG [Lisidoc]","OMOP2463418","RxNorm Extension","raas"
43640995,"Ramipril 5 MG Oral Tablet [Delix]","OMOP670717","RxNorm Extension","raas"
43162128,"candesartan 16 MG Oral Tablet [CANDESARTAN CRISTERS] Box of 30 by Cristers","OMOP493485","RxNorm Extension","raas"
43195022,"candesartan 8 MG Oral Tablet [Atacand] Box of 90","OMOP493284","RxNorm Extension","raas"
40133943,"Hydrochlorothiazide 25 MG / valsartan 320 MG [Diovan HCT]","636046","RxNorm","raas"
43272284,"Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Dilart]","OMOP534092","RxNorm Extension","raas"
21131474,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet by Mawdsley-Brooks","OMOP374411","RxNorm Extension","raas"
21099871,"Indapamide / Perindopril Oral Tablet [Coversyl Plus]","OMOP271882","RxNorm Extension","raas"
40981024,"candesartan 32 MG Oral Tablet [Candesartan Basics] Box of 98 by Basics","OMOP2178986","RxNorm Extension","raas"
21163101,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Cozaar-Comp] Box of 28","OMOP408057","RxNorm Extension","raas"
2059352,"hydrochlorothiazide 25 MG / losartan 91.6 MG [LOSAL PLUS V]","OMOP4960419","RxNorm Extension","raas"
43145765,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG [CANDESARTAN/HYDROCHLOROTHIAZIDE MYLAN]","OMOP447692","RxNorm Extension","raas"
41063272,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [Provas]","OMOP2261234","RxNorm Extension","raas"
44184778,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [Losartan Hennig] Box of 98","OMOP3061501","RxNorm Extension","raas"
43215401,"Perindopril 7 MG Delayed Release Oral Tablet [PERINDOPRIL ARGININE BIOGARAN]","OMOP480035","RxNorm Extension","raas"
41098612,"candesartan 32 MG Oral Tablet [Candesartan Puren] Box of 98","OMOP2296574","RxNorm Extension","raas"
21053057,"trandolapril 1 MG Oral Capsule by TEVA","OMOP372881","RxNorm Extension","raas"
40953922,"Enalapril 5 MG [Enalapril Corax Bmo]","OMOP2151884","RxNorm Extension","raas"
41293084,"Captopril 25 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Acenorm] Box of 100 by Azupharma","OMOP2491046","RxNorm Extension","raas"
41235197,"Enalapril 10 MG / Hydrochlorothiazide 25 MG [Enalapril Plus 1a Pharma]","OMOP2433159","RxNorm Extension","raas"
21035303,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet Box of 28 by Mylan","OMOP408000","RxNorm Extension","raas"
36268046,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Telmisartan / HCTZ Teva]","OMOP3118921","RxNorm Extension","raas"
43167873,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE MYLAN] Box of 28","OMOP447185","RxNorm Extension","raas"
42933434,"valsartan 160 MG [AUSKOVAN]","OMOP4660170","RxNorm Extension","raas"
43033762,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 30 by Sandoz","OMOP4848807","RxNorm Extension","raas"
43033563,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 90 by Abdi Farma","OMOP4848610","RxNorm Extension","raas"
43690225,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet by TAD","OMOP798828","RxNorm Extension","raas"
41042339,"Enalapril 10 MG Oral Tablet [Pres] Box of 100 by Boehringer Ingelheim","OMOP2240301","RxNorm Extension","raas"
40832984,"Captopril Oral Tablet [Tensostad]","OMOP2030946","RxNorm Extension","raas"
43216877,"candesartan 16 MG Oral Tablet [CANDESARTAN TEVA] Box of 90","OMOP493529","RxNorm Extension","raas"
43803408,"Lisinopril 10 MG [Lisinopril-Teva]","OMOP682704","RxNorm Extension","raas"
2062906,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan 20 MG [OLSEBITAN HCT]","OMOP4964160","RxNorm Extension","raas"
41001137,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [Losartan Hennig] Box of 28","OMOP2199099","RxNorm Extension","raas"
40937386,"Losartan 50 MG Oral Tablet [Losar Teva] Box of 56","OMOP2135348","RxNorm Extension","raas"
44070404,"Captopril Oral Tablet [Bci Captopril]","OMOP1065035","RxNorm Extension","raas"
43134810,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [FORTZAAR] Box of 84","OMOP447122","RxNorm Extension","raas"
35410157,"irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN EG] Box of 90 by Evolupharm","OMOP1143742","RxNorm Extension","raas"
2062247,"enalapril 10 MG Oral Tablet [EIPRIL]","OMOP4963497","RxNorm Extension","raas"
40740452,"Losartan 100 MG Oral Tablet [Cozaar] by Necessity Supplies","OMOP4716782","RxNorm Extension","raas"
43029601,"trandolapril 0.5 MG Oral Capsule [Odrik] Box of 90","OMOP4844674","RxNorm Extension","raas"
2064368,"rosuvastatin 10 MG / telmisartan 80 MG Oral Tablet [TELO DUO] by CMG","OMOP4965669","RxNorm Extension","raas"
2062479,"hydrochlorothiazide 25 MG / ramipril 5 MG [TRITACE PLUS]","OMOP4963730","RxNorm Extension","raas"
42657408,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet Box of 98 by KRKA","OMOP4868978","RxNorm Extension","raas"
41314674,"Enalapril 2.5 MG Oral Tablet [Enalapril Ct]","OMOP2512636","RxNorm Extension","raas"
41228730,"Losartan 100 MG Delayed Release Oral Tablet [Losartan Kalium Volkspharma] Box of 98 by Docpharm","OMOP2426692","RxNorm Extension","raas"
19126939,"perindopril erbumine","72260","RxNorm","raas"
40854355,"irbesartan 150 MG Delayed Release Oral Tablet [Irbesartan Ct] Box of 56 by AbZ-Pharma","OMOP2052317","RxNorm Extension","raas"
40919403,"aliskiren 300 MG Delayed Release Oral Tablet [Rasilez] Box of 28 by Kohlpharma","OMOP2117365","RxNorm Extension","raas"
21102156,"Ramipril 1.25 MG Oral Tablet Box of 28","OMOP373403","RxNorm Extension","raas"
43265939,"Captopril 25 MG Oral Tablet [Topace]","OMOP573566","RxNorm Extension","raas"
41261969,"Captopril 50 MG Oral Tablet [Capto Isis] Box of 100 by Puren","OMOP2459931","RxNorm Extension","raas"
21161144,"Ramipril 2.5 MG Oral Capsule [Tritace] Box of 28 by Sanofi","OMOP373263","RxNorm Extension","raas"
41446562,"1.25 ML Enalaprilat 1 MG/ML Injectable Solution Box of 5","OMOP2644524","RxNorm Extension","raas"
2062986,"amlodipine 5 MG / olmesartan 40 MG Oral Tablet [HUEBICA]","OMOP4964239","RxNorm Extension","raas"
43129175,"VALSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN","OMOP435164","RxNorm Extension","raas"
21121688,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisicostad] Box of 28 by Genus","OMOP373926","RxNorm Extension","raas"
43169288,"irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN BIOGARAN] Box of 90","OMOP460153","RxNorm Extension","raas"
2059428,"hydrochlorothiazide 12.5 MG / losartan 45.8 MG Oral Tablet [USATIN PLUS] by Glpharma","OMOP4960502","RxNorm Extension","raas"
43852117,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG [Sanluper]","OMOP796177","RxNorm Extension","raas"
44178806,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet [Karvezide] Box of 28 by Beragena","OMOP3055529","RxNorm Extension","raas"
43218104,"zofenopril 30 MG Delayed Release Oral Tablet","OMOP504035","RxNorm Extension","raas"
41204770,"Captopril 25 MG [Captoflux]","OMOP2402732","RxNorm Extension","raas"
41063411,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan Plus Hct Hennig] Box of 28","OMOP2261373","RxNorm Extension","raas"
41257823,"Ramipril 1.25 MG Oral Tablet [Ramipril Hexal] Box of 20 by Novartis","OMOP2455785","RxNorm Extension","raas"
43600026,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Valsartan-Comp Puren]","OMOP794651","RxNorm Extension","raas"
2059588,"losartan 45.8 MG Oral Tablet [LOSACAL] by Suheung","OMOP4960674","RxNorm Extension","raas"
43262788,"Ramipril 10 MG Oral Capsule Box of 10","OMOP547138","RxNorm Extension","raas"
41151603,"valsartan 160 MG Delayed Release Oral Tablet [Provas] Box of 280","OMOP2349565","RxNorm Extension","raas"
44047630,"Fosinopril 20 MG Oral Tablet [Teva-Fosinopril]","OMOP1042261","RxNorm Extension","raas"
2065688,"hydrochlorothiazide 12.5 MG / moexipril 7.5 MG Oral Tablet [UNIVASC PLUS] by Schwarz","OMOP4967017","RxNorm Extension","raas"
41254534,"candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopress Plus Kohlpharma]","OMOP2452496","RxNorm Extension","raas"
42948140,"Cilazapril Oral Tablet [JEIL CILAZAPRIL]","OMOP4674730","RxNorm Extension","raas"
41270127,"Amlodipine / Losartan Oral Tablet [Losamlo]","OMOP2468089","RxNorm Extension","raas"
44128048,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet by Pro Doc Limitee","OMOP1122679","RxNorm Extension","raas"
43282281,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Cilexetil Hctz] Box of 30 by Terry White Chemists","OMOP572610","RxNorm Extension","raas"
41035831,"Captopril 50 MG Oral Tablet [Capto Basf]","OMOP2233793","RxNorm Extension","raas"
40969788,"Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Ratiopharm]","OMOP2167750","RxNorm Extension","raas"
41224906,"Amlodipine 6.94 MG / Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Vocado] Box of 56","OMOP2422868","RxNorm Extension","raas"
19132612,"hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT]","809014","RxNorm","raas"
21092740,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG [MicardisPlus]","OMOP381905","RxNorm Extension","raas"
41063374,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Kalium Hctz Aurobindo] Box of 56","OMOP2261336","RxNorm Extension","raas"
43199887,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ] Box of 90","OMOP511684","RxNorm Extension","raas"
41016655,"Captopril 50 MG / Hydrochlorothiazide 25 MG [Acenorm]","OMOP2214617","RxNorm Extension","raas"
42932761,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet [AMIFORGE]","OMOP4659500","RxNorm Extension","raas"
21075309,"eprosartan 300 MG Oral Tablet [Teveten] Box of 28 by Stephar","OMOP254063","RxNorm Extension","raas"
41010446,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Hct Al] Box of 98 by Aliud","OMOP2208408","RxNorm Extension","raas"
41157673,"Hydrochlorothiazide 12.5 MG / quinapril 20 MG Delayed Release Oral Tablet [Quinalich] Box of 100","OMOP2355635","RxNorm Extension","raas"
41127707,"Enalapril 2.5 MG Oral Tablet [Enalapril Atid] Box of 50","OMOP2325669","RxNorm Extension","raas"
43278062,"Lisinopril 5 MG Oral Tablet [Zinopril]","OMOP536807","RxNorm Extension","raas"
40885299,"Lisinopril 20 MG Oral Tablet [Lisi Hennig] Box of 100 by Hennig","OMOP2083261","RxNorm Extension","raas"
41124766,"Losartan 100 MG Oral Tablet [Losar Teva] Box of 56","OMOP2322728","RxNorm Extension","raas"
44054553,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG [Teva-Losartan/Hctz]","OMOP1049184","RxNorm Extension","raas"
35747797,"telmisartan 40 MG Delayed Release Oral Tablet [Micardis] Box of 28 by Mawdsley-Brooks","OMOP2749258","RxNorm Extension","raas"
43145972,"Captopril 25 MG [CAPTOPRIL SANDOZ]","OMOP449414","RxNorm Extension","raas"
