"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
40720912,"candesartan 16 MG Oral Tablet Box of 28 by Sigma","OMOP4736772","RxNorm Extension","RX","arb","candesartan"
41322659,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Actelsar HCT] Box of 28 by Puren","OMOP2520621","RxNorm Extension","RX","arb","telmisartan"
42938563,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG [IBERTAN PLUS]","OMOP4665235","RxNorm Extension","RX","arb","irbesartan"
2064704,"amlodipine 5 MG / telmisartan 80 MG [TELMICOM]","OMOP4965999","RxNorm Extension","RX","arb","telmisartan"
41250945,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Tolucombi] Box of 60","OMOP2448907","RxNorm Extension","RX","arb","telmisartan"
40854585,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Hexal] Box of 28 by Novartis","OMOP2052547","RxNorm Extension","RX","arb","valsartan"
44436495,"amlodipine 5 MG / olmesartan medoxomil 20 MG Oral Tablet","65862085430","NDC","ND","arb","olmesartan"
42933490,"valsartan Oral Tablet [BUKWANG VALSARTAN]","OMOP4660227","RxNorm Extension","RX","arb","valsartan"
41116754,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet Box of 98","OMOP2314716","RxNorm Extension","RX","arb","losartan"
41307004,"valsartan 80 MG Delayed Release Oral Tablet [Valsartan Beta] Box of 98","OMOP2504966","RxNorm Extension","RX","arb","valsartan"
43158406,"irbesartan 150 MG Delayed Release Oral Tablet [IRBESARTAN ACCORD] Box of 30 by Accord","OMOP460003","RxNorm Extension","RX","arb","irbesartan"
40854678,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan Bz] Box of 28 by AbZ-Pharma","OMOP2052640","RxNorm Extension","RX","arb","irbesartan"
42932806,"Amlodipine 5 MG / valsartan 80 MG Oral Tablet [VALSAPIN]","OMOP4659544","RxNorm Extension","RX","arb","valsartan"
40881513,"Amlodipine 13.9 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 98","OMOP2079475","RxNorm Extension","RX","arb","valsartan"
45108940,"azilsartan medoxomil 40 MG / Chlorthalidone 12.5 MG Oral Tablet [Edarbyclor]","64764094430","NDC","ND","arb","azilsartan"
45367361,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet","00093723898","NDC","ND","arb","irbesartan"
40845251,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Hct Stada] Box of 98","OMOP2043213","RxNorm Extension","RX","arb","valsartan"
43144679,"valsartan Delayed Release Oral Tablet [VALSARTAN EG]","OMOP506267","RxNorm Extension","RX","arb","valsartan"
21062970,"irbesartan 300 MG Oral Tablet by Lupin","OMOP374657","RxNorm Extension","RX","arb","irbesartan"
43188814,"valsartan 40 MG Delayed Release Oral Tablet [VALSARTAN EVOLUGEN] Box of 90","OMOP508349","RxNorm Extension","RX","arb","valsartan"
1583366,"losartan potassium 50 MG Oral Tablet","71610020745","NDC","ND","arb","losartan"
43180338,"irbesartan 75 MG [IRBESARTAN ACCORD]","OMOP459837","RxNorm Extension","RX","arb","irbesartan"
44429166,"olmesartan medoxomil 5 MG Oral Tablet","13668024830","NDC","ND","arb","olmesartan"
43293153,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Hct] Box of 30","OMOP572652","RxNorm Extension","RX","arb","candesartan"
45841783,"losartan potassium 25mg/1 ORAL TABLET","597460333","NDC","ND","arb","losartan"
35867591,"irbesartan 75 MG [Xinping]","OMOP5024011","RxNorm Extension","RX","arb","irbesartan"
43133840,"Amlodipine 10 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 90","OMOP514664","RxNorm Extension","RX","arb","valsartan"
42868049,"losartan potassium 100 MG Oral Tablet","72865014310","NDC","ND","arb","losartan"
35748125,"valsartan 40 MG Delayed Release Oral Tablet by Dexcel-Pharma","OMOP2749586","RxNorm Extension","RX","arb","valsartan"
45190316,"valsartan 80 MG Oral Tablet [Diovan]","54868465202","NDC","ND","arb","valsartan"
43255118,"candesartan 16 MG Oral Tablet by Auro","OMOP571174","RxNorm Extension","RX","arb","candesartan"
37593454,"Amlodipine 10 MG / candesartan 16 MG Oral Tablet Box of 98","OMOP4782891","RxNorm Extension","RX","arb","candesartan"
43266771,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet by Terry White Chemists","OMOP534025","RxNorm Extension","RX","arb","telmisartan"
43033593,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 90 by KRKA","OMOP4848639","RxNorm Extension","RX","arb","valsartan"
41250937,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis Plus Ml] Box of 98","OMOP2448899","RxNorm Extension","RX","arb","telmisartan"
43156930,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE E] Box of 30 by Eurogenerics","OMOP446949","RxNorm Extension","RX","arb","losartan"
43852087,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Hct Aristo]","OMOP791331","RxNorm Extension","RX","arb","losartan"
2065970,"hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [SAMSUNG DIO]","OMOP4967308","RxNorm Extension","RX","arb","valsartan"
2064741,"amlodipine 10 MG / telmisartan 40 MG Oral Tablet [TELMIA PLUS]","OMOP4966039","RxNorm Extension","RX","arb","telmisartan"
40845278,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsacor] Box of 98","OMOP2043240","RxNorm Extension","RX","arb","valsartan"
44412595,"hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet","62332005391","NDC","ND","arb","irbesartan"
21073260,"telmisartan 20 MG Oral Tablet Box of 28 by Lexon","OMOP381824","RxNorm Extension","RX","arb","telmisartan"
42907423,"VALSARTAN-I","OMOP4634345","RxNorm Extension","RX","arb","valsartan"
35767769,"eprosartan 300 MG Delayed Release Oral Tablet [Teveten] Box of 56 by Dowelhurst","OMOP2769230","RxNorm Extension","RX","arb","eprosartan"
40845360,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Hct Aris] Box of 98","OMOP2043322","RxNorm Extension","RX","arb","losartan"
41231780,"Amlodipine 6.94 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 28 by Axicorp","OMOP2429742","RxNorm Extension","RX","arb","valsartan"
42969061,"rosuvastatin 5 MG / telmisartan 80 MG Oral Tablet [TELOSTOP]","OMOP4695500","RxNorm Extension","RX","arb","telmisartan"
35887881,"hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 28 by Necessity Supplies","OMOP5035390","RxNorm Extension","RX","arb","valsartan"
42927926,"telmisartan 80 MG Oral Tablet [YUYU TELMISARTAN]","OMOP4654727","RxNorm Extension","RX","arb","telmisartan"
45114297,"valsartan and hydrochlorothiazide 80mg/1 / 12.5mg/1 ORAL TABLET, FILM COATED","007815948","NDC","ND","arb","valsartan"
41231277,"candesartan 4 MG Oral Tablet [Candesartancilexetil Ct] Box of 56 by AbZ-Pharma","OMOP2429239","RxNorm Extension","RX","arb","candesartan"
35887431,"irbesartan 75 MG Oral Tablet by Morningside","OMOP5034904","RxNorm Extension","RX","arb","irbesartan"
40968478,"Losartan 75 MG Oral Tablet [Losartan 1a Pharma]","OMOP2166440","RxNorm Extension","RX","arb","losartan"
45851299,"losartan potassium and hydrochlorothiazide 50mg/1 / 12.5mg/1 ORAL TABLET, FILM COATED","661160450","NDC","ND","arb","losartan"
35756430,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet by TEVA","OMOP2757891","RxNorm Extension","RX","arb","irbesartan"
41031489,"irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Hexal]","OMOP2229451","RxNorm Extension","RX","arb","irbesartan"
43033438,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 30 by Biogaran","OMOP4848487","RxNorm Extension","RX","arb","valsartan"
2064200,"hydrochlorothiazide 12.5 MG / telmisartan 80 MG [BERTEL PLUS]","OMOP4965497","RxNorm Extension","RX","arb","telmisartan"
43033425,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 90 by Cristers","OMOP4848474","RxNorm Extension","RX","arb","valsartan"
21023640,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Co-Diovan] Box of 28 by Sigma-Tau","OMOP374443","RxNorm Extension","RX","arb","valsartan"
46365724,"Losartan Potassium 100 MG Oral Tablet","76439014210","NDC","ND","arb","losartan"
2063288,"amlodipine 5 MG / losartan 91.6 MG Oral Tablet [KOSARX]","OMOP4964538","RxNorm Extension","RX","arb","losartan"
2066204,"amlodipine / valsartan Oral Tablet [DIONOVA]","OMOP4967553","RxNorm Extension","RX","arb","valsartan"
35137691,"Losartan 50 MG Oral Tablet by Meiji Seika","OMOP4794864","RxNorm Extension","RX","arb","losartan"
44167234,"olmesartan 10 MG Oral Tablet [Olmesartan Hexal] Box of 56 by Novartis","OMOP3043957","RxNorm Extension","RX","arb","olmesartan"
36265480,"Hydrochlorothiazide 25 MG / olmesartan 20 MG Delayed Release Oral Tablet [Olmesartan Plus HCT EG] Box of 98","OMOP3116355","RxNorm Extension","RX","arb","olmesartan"
44186124,"Losartan 100 MG Delayed Release Oral Tablet [Losartan Hexal] Box of 100 by Novartis","OMOP3062847","RxNorm Extension","RX","arb","losartan"
42829144,"irbesartan 75 MG Oral Tablet","70771115904","NDC","ND","arb","irbesartan"
43200868,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE ARROW] Box of 30 by Arrow","OMOP447145","RxNorm Extension","RX","arb","losartan"
40871058,"telmisartan 20 MG Oral Tablet [Telmisartan Abz] Box of 56","OMOP2069020","RxNorm Extension","RX","arb","telmisartan"
36034788,"hydrochlorothiazide 12.5 MG / losartan 50 MG Delayed Release Oral Tablet [Losarhct Denk] Box of 98 by Denk","OMOP5044807","RxNorm Extension","RX","arb","losartan"
43767917,"Losartan 50 MG [Losartan-Kalium Bluefish]","OMOP691730","RxNorm Extension","RX","arb","losartan"
43725987,"Hydrochlorothiazide / valsartan Oral Tablet [Valsacor Comp]","OMOP792501","RxNorm Extension","RX","arb","valsartan"
2066283,"valsartan 80 MG [VARTAN]","OMOP4967639","RxNorm Extension","RX","arb","valsartan"
43204217,"Losartan 100 MG Delayed Release Oral Tablet [LOSARTAN RATIOPHARM] Box of 30 by Ratiopharm","OMOP477261","RxNorm Extension","RX","arb","losartan"
44420247,"valsartan 320 MG Oral Tablet","43353023279","NDC","ND","arb","valsartan"
43261314,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Teltartan] Box of 28","OMOP534033","RxNorm Extension","RX","arb","telmisartan"
21037495,"Losartan 2.5 MG/ML Oral Suspension","OMOP282677","RxNorm Extension","RX","arb","losartan"
2063046,"amlodipine 5 MG / olmesartan 20 MG [MACSEVIKAR]","OMOP4964298","RxNorm Extension","RX","arb","olmesartan"
45000964,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet","51079019303","NDC","ND","arb","valsartan"
43714099,"telmisartan 40 MG [Telmisartan Al]","OMOP694438","RxNorm Extension","RX","arb","telmisartan"
2064663,"amlodipine 5 MG / telmisartan 80 MG Oral Tablet [TELMIDINE]","OMOP4965955","RxNorm Extension","RX","arb","telmisartan"
46253188,"losartan potassium 100 MG Oral Tablet","43547036211","NDC","ND","arb","losartan"
40974721,"Amlodipine 6.94 MG / olmesartan 20 MG Oral Tablet [Sevikar] Box of 56","OMOP2172683","RxNorm Extension","RX","arb","olmesartan"
45819198,"valsartan and hydrochlorothiazide 25mg/1 / 160mg/1 ORAL TABLET, FILM COATED","422910887","NDC","ND","arb","valsartan"
36277271,"Hydrochlorothiazide / Losartan Delayed Release Oral Tablet [Co-Losartan Teva]","OMOP3128146","RxNorm Extension","RX","arb","losartan"
42929979,"Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [TEMISTA]","OMOP4656753","RxNorm Extension","RX","arb","telmisartan"
45160116,"losartan potassium 50 MG Oral Tablet","65862020230","NDC","ND","arb","losartan"
35522170,"olmesartan medoxomil 40mg/1 ORAL TABLET, FILM COATED","422910544","NDC","ND","arb","olmesartan"
2064177,"hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [TELMICURE PLUS] by Theragen Etex","OMOP4965473","RxNorm Extension","RX","arb","telmisartan"
43147218,"irbesartan 150 MG Oral Tablet [IRBESARTAN ARROW]","OMOP460082","RxNorm Extension","RX","arb","irbesartan"
41188842,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Irbesartan Basics] Box of 98","OMOP2386804","RxNorm Extension","RX","arb","irbesartan"
41113865,"candesartan / Hydrochlorothiazide Oral Tablet [Atacand Plus Cc]","OMOP2311827","RxNorm Extension","RX","arb","candesartan"
44855865,"valsartan 160 MG Oral Capsule [Diovan]","00083400101","NDC","ND","arb","valsartan"
44462129,"olmesartan medoxomil 20 MG Oral Tablet [Benicar]","50090087700","NDC","ND","arb","olmesartan"
41319228,"valsartan 160 MG Oral Tablet [Valsartan Basics] Box of 56 by Basics","OMOP2517190","RxNorm Extension","RX","arb","valsartan"
2063038,"amlodipine 5 MG / olmesartan 20 MG Oral Tablet [TWOVIKAR]","OMOP4964290","RxNorm Extension","RX","arb","olmesartan"
21072331,"Amlodipine 5 MG / olmesartan 40 MG Oral Tablet Box of 28","OMOP365509","RxNorm Extension","RX","arb","olmesartan"
43033469,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [NISISCO] Box of 90","OMOP4848518","RxNorm Extension","RX","arb","valsartan"
42938498,"Hydrochlorothiazide / telmisartan Oral Tablet [YUYU TELMITA PLUS]","OMOP4665173","RxNorm Extension","RX","arb","telmisartan"
41198335,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet Box of 98 by AbZ-Pharma","OMOP2396297","RxNorm Extension","RX","arb","telmisartan"
19023616,"irbesartan 300 MG [Avapro]","565356","RxNorm","RX","arb","irbesartan"
43581969,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG [Losartan Hct Aaa]","OMOP790582","RxNorm Extension","RX","arb","losartan"
36263919,"irbesartan 150 MG Oral Tablet [Irbesartan Actavis] Box of 28 by Aurobindo","OMOP3114794","RxNorm Extension","RX","arb","irbesartan"
44106707,"candesartan 32 MG [Pms-Candesartan]","OMOP1101338","RxNorm Extension","RX","arb","candesartan"
36035443,"amlodipine 5 MG / valsartan 160 MG Oral Tablet Box of 98 by Sanofi","OMOP5045451","RxNorm Extension","RX","arb","valsartan"
2063333,"amlodipine 10 MG / losartan 45.8 MG [AMBELOTAN]","OMOP4964581","RxNorm Extension","RX","arb","losartan"
2061350,"candesartan 8 MG Oral Tablet [ARTAN]","OMOP4962543","RxNorm Extension","RX","arb","candesartan"
35760578,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet [CoAprovel] Box of 28 by Sanofi","OMOP2762039","RxNorm Extension","RX","arb","irbesartan"
42832927,"valsartan 80 MG Oral Tablet","71335056704","NDC","ND","arb","valsartan"
43191250,"irbesartan 150 MG Delayed Release Oral Tablet [IRBESARTAN TEVA] Box of 30 by TEVA","OMOP460067","RxNorm Extension","RX","arb","irbesartan"
40828849,"Hydrochlorothiazide 25 MG / olmesartan 40 MG [Olmetec Plus Ac]","OMOP2026811","RxNorm Extension","RX","arb","olmesartan"
42938390,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [TERTAN PLUS]","OMOP4665066","RxNorm Extension","RX","arb","telmisartan"
44124432,"telmisartan 40 MG Oral Tablet [Ran-Telmisartan]","OMOP1119063","RxNorm Extension","RX","arb","telmisartan"
44182351,"Losartan 25 MG Oral Tablet [Losartan Heumann] Box of 56 by Heumann","OMOP3059074","RxNorm Extension","RX","arb","losartan"
41219269,"irbesartan 150 MG Delayed Release Oral Tablet [Irbesartan Fair Med] Box of 28","OMOP2417231","RxNorm Extension","RX","arb","irbesartan"
36263459,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Co-Valsartan EG] Box of 98 by Eurogenerics","OMOP3114334","RxNorm Extension","RX","arb","valsartan"
45901308,"valsartan 160 MG Oral Tablet","59746036205","NDC","ND","arb","valsartan"
42955627,"Hydrochlorothiazide 12.5 MG / olmesartan 20 MG [OLGOTAN PLUS]","OMOP4682165","RxNorm Extension","RX","arb","olmesartan"
2064747,"amlodipine 10 MG / telmisartan 40 MG Oral Tablet [TELMIONES] by Myungmoon","OMOP4966044","RxNorm Extension","RX","arb","telmisartan"
42938440,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [YUYU TELMITA PLUS]","OMOP4665116","RxNorm Extension","RX","arb","telmisartan"
46331586,"losartan potassium 25 MG Oral Tablet","31722070005","NDC","ND","arb","losartan"
36180848,"losartan potassium 25 MG Oral Tablet","70518131900","NDC","ND","arb","losartan"
40907488,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbepress] Box of 98","OMOP2105450","RxNorm Extension","RX","arb","irbesartan"
41291310,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis] Box of 98 by Boehringer Ingelheim","OMOP2489272","RxNorm Extension","RX","arb","telmisartan"
40988113,"Hydrochlorothiazide / valsartan Delayed Release Oral Tablet [Valsartan Hennig]","OMOP2186075","RxNorm Extension","RX","arb","valsartan"
43134805,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet [LOSARTAN/HYDROCHLOROTHIAZIDE BIOGARAN] Box of 90 by Biogaran","OMOP447051","RxNorm Extension","RX","arb","losartan"
36274175,"olmesartan 40 MG Oral Tablet [Olmesartan Sandoz] Box of 28 by Sandoz","OMOP3125050","RxNorm Extension","RX","arb","olmesartan"
35868673,"telmisartan 40 MG Oral Capsule [Anya]","OMOP5025209","RxNorm Extension","RX","arb","telmisartan"
45805217,"telmisartan 20mg/1 ORAL TABLET","006035914","NDC","ND","arb","telmisartan"
41032242,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [Losartan Hct Stada] Box of 28","OMOP2230204","RxNorm Extension","RX","arb","losartan"
42955809,"olmesartan 20 MG Oral Tablet [PRISARTAN]","OMOP4682350","RxNorm Extension","RX","arb","olmesartan"
45158313,"Losartan Potassium 100 MG Oral Tablet","59762007202","NDC","ND","arb","losartan"
43261300,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet Box of 30 by Apotex","OMOP533910","RxNorm Extension","RX","arb","irbesartan"
44850147,"valsartan and hydrochlorothiazide 25mg/1 / 320mg/1 ORAL TABLET, FILM COATED [diovan hct]","551549667","NDC","ND","arb","valsartan"
42938664,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG [AUSKOVAN PLUS]","OMOP4665333","RxNorm Extension","RX","arb","valsartan"
42928076,"telmisartan Oral Tablet [TELMITAN]","OMOP4654875","RxNorm Extension","RX","arb","telmisartan"
44438785,"candesartan cilexetil 16 MG / hydrochlorothiazide 12.5 MG Oral Tablet","33342013115","NDC","ND","arb","candesartan"
35154889,"olmesartan 20 MG Disintegrating Oral Tablet","OMOP4811910","RxNorm Extension","RX","arb","olmesartan"
21121713,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Co-Diovan] Box of 28 by Sigma-Tau","OMOP374484","RxNorm Extension","RX","arb","valsartan"
36480024,"hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet","63187091830","NDC","ND","arb","losartan"
43517440,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet by Terry White Chemists","OMOP2804555","RxNorm Extension","RX","arb","candesartan"
44019039,"Ran-Telmisartan","OMOP1013670","RxNorm Extension","RX","arb","telmisartan"
41281753,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsartan Q] Box of 56","OMOP2479715","RxNorm Extension","RX","arb","valsartan"
43129303,"LOSARTAN HYDROCHLOROTHIAZIDE BGR","OMOP435669","RxNorm Extension","RX","arb","losartan"
42955745,"olmesartan 10 MG [OLGOTAN]","OMOP4682287","RxNorm Extension","RX","arb","olmesartan"
42932620,"Amlodipine 10 MG / valsartan 160 MG Oral Tablet [VALSARODIN]","OMOP4659363","RxNorm Extension","RX","arb","valsartan"
40876501,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Eu] Box of 28","OMOP2074463","RxNorm Extension","RX","arb","losartan"
40948181,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [Valsartan Hct] Box of 56 by AAA-Pharma","OMOP2146143","RxNorm Extension","RX","arb","valsartan"
41167071,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Karvezide] Box of 98 by Cc","OMOP2365033","RxNorm Extension","RX","arb","irbesartan"
44050442,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet by Sanis","OMOP1045073","RxNorm Extension","RX","arb","valsartan"
42955444,"Amlodipine 5 MG / olmesartan 20 MG Oral Tablet [SEVILOTEN]","OMOP4681983","RxNorm Extension","RX","arb","olmesartan"
42951081,"Losartan 50 MG [ROCATAN]","OMOP4677654","RxNorm Extension","RX","arb","losartan"
40848989,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Ratacand] Box of 98","OMOP2046951","RxNorm Extension","RX","arb","candesartan"
43188796,"valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN ARROW GENERIQUES]","OMOP506918","RxNorm Extension","RX","arb","valsartan"
41229400,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsartan Actavis] Box of 56 by Puren","OMOP2427362","RxNorm Extension","RX","arb","valsartan"
42933364,"valsartan 80 MG [VALSANIN]","OMOP4660099","RxNorm Extension","RX","arb","valsartan"
43804141,"candesartan 2 MG Oral Tablet [Candesartan Basics]","OMOP695332","RxNorm Extension","RX","arb","candesartan"
40810782,"Losartan Eu","OMOP2008744","RxNorm Extension","RX","arb","losartan"
44415343,"hydrochlorothiazide 12.5 MG / olmesartan medoxomil 40 MG Oral Tablet","62332015008","NDC","ND","arb","olmesartan"
41137613,"candesartan 32 MG Oral Tablet [Candesartan 1a Pharma] Box of 28 by 1 A","OMOP2335575","RxNorm Extension","RX","arb","candesartan"
43136276,"irbesartan 75 MG [IRBESARTAN PHR LAB]","OMOP459847","RxNorm Extension","RX","arb","irbesartan"
42933161,"Amlodipine / valsartan Oral Tablet [NOVALTAN]","OMOP4659891","RxNorm Extension","RX","arb","valsartan"
36257350,"valsartan 160 MG Delayed Release Oral Tablet [VALSARTAN EG] Box of 28","OMOP3108225","RxNorm Extension","RX","arb","valsartan"
43618003,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Dura]","OMOP794950","RxNorm Extension","RX","arb","valsartan"
41129999,"candesartan 4 MG Oral Tablet [Candesartancilexetil Ct] Box of 56","OMOP2327961","RxNorm Extension","RX","arb","candesartan"
42933302,"valsartan 80 MG Oral Tablet [VALMITAN A]","OMOP4660036","RxNorm Extension","RX","arb","valsartan"
40979105,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Hexal] Box of 28 by Novartis","OMOP2177067","RxNorm Extension","RX","arb","valsartan"
43852104,"Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Provas 320 Maxx]","OMOP794226","RxNorm Extension","RX","arb","valsartan"
43780016,"Hydrochlorothiazide / irbesartan Oral Tablet [Irbesartan Plus Hct Hennig]","OMOP799759","RxNorm Extension","RX","arb","irbesartan"
2066123,"amlodipine 5 MG / valsartan 160 MG Oral Tablet [LEVOVALSA] by Ahngook New Pharm","OMOP4967472","RxNorm Extension","RX","arb","valsartan"
42951132,"Losartan Oral Tablet [DAIHAN LOSARTAN POTASSIUM]","OMOP4677705","RxNorm Extension","RX","arb","losartan"
41250888,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Hormosan] Box of 28","OMOP2448850","RxNorm Extension","RX","arb","valsartan"
43614204,"200 ML Losartan 2.5 MG/ML Oral Powder [Lorzaar] by Merck","OMOP845729","RxNorm Extension","RX","arb","losartan"
44415007,"hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet","63187069490","NDC","ND","arb","valsartan"
2059609,"losartan 45.8 MG Oral Tablet [ZEROSARTAN] by Jeil","OMOP4960695","RxNorm Extension","RX","arb","losartan"
40976120,"telmisartan 80 MG Oral Tablet [Micardis] Box of 56 by Orifarm Leverkus","OMOP2174082","RxNorm Extension","RX","arb","telmisartan"
43149108,"Losartan 50 MG Delayed Release Oral Tablet [LOSARTAN PFIZER]","OMOP477086","RxNorm Extension","RX","arb","losartan"
40802817,"Candesartan Hct Stada","OMOP2000779","RxNorm Extension","RX","arb","candesartan"
40914164,"sacubitril 24 MG / valsartan 26 MG Oral Tablet [Entresto] Box of 28 by NOVARTIS EUROPHARM (ROYAUME-UNI)","OMOP2112126","RxNorm Extension","RX","arb","valsartan"
45195731,"losartan potassium 25 MG Oral Tablet [Cozaar]","00006095154","NDC","ND","arb","losartan"
43564668,"Candesartancilexetil Q-Pharm","OMOP882817","RxNorm Extension","RX","arb","candesartan"
44850093,"Hydrochlorothiazide 12.5 MG / Olmesartan medoxomil 20 MG Oral Tablet [Benicar HCT]","55154612502","NDC","ND","arb","olmesartan"
41182685,"valsartan 80 MG Oral Tablet [VALSARTAN RATIOPHARM] Box of 28","OMOP2380647","RxNorm Extension","RX","arb","valsartan"
43815972,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [FORTZAAR] by Merck","OMOP791275","RxNorm Extension","RX","arb","losartan"
42876319,"candesartan 32 MG Oral Tablet [Candaxiro]","OMOP4873430","RxNorm Extension","RX","arb","candesartan"
41323380,"eprosartan 736 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten] Box of 98 by Beragena","OMOP2521342","RxNorm Extension","RX","arb","eprosartan"
43177877,"valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN ZYDUS] Box of 90","OMOP507583","RxNorm Extension","RX","arb","valsartan"
41313144,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Telmisartan Plus Hct Al] Box of 28","OMOP2511106","RxNorm Extension","RX","arb","telmisartan"
41281139,"irbesartan 150 MG Delayed Release Oral Tablet [Irbesartan Bluefish] Box of 98","OMOP2479101","RxNorm Extension","RX","arb","irbesartan"
36262923,"Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Capsule [Loortan Plus] Box of 98","OMOP3113798","RxNorm Extension","RX","arb","losartan"
42707640,"azilsartan medoxomil 40 MG / chlorthalidone 12.5 MG Oral Tablet [Edarbyclor]","1235150","RxNorm","RX","arb","azilsartan"
43155960,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE ARROW] Box of 90","OMOP513547","RxNorm Extension","RX","arb","valsartan"
40938116,"irbesartan 75 MG Oral Tablet [IRBESARTAN ZENTIVA]","OMOP2136078","RxNorm Extension","RX","arb","irbesartan"
