concept_id,concept_code,concept_name,vocabulary_id
4319314,95372000,Application site edema,SNOMED
4319319,95392007,Injection site edema,SNOMED
4321449,9729005,Blue edema,SNOMED
4321716,70346000,Gingival edema,SNOMED
4321748,9816001,Leukedema,SNOMED
4323491,427930001,Lymphedema of scrotum,SNOMED
4328905,22126005,Hereditary neuraxial edema,SNOMED
4334176,432789001,Noncystoid edema of macula of retina,SNOMED
4336537,86773000,Edematous laryngitis,SNOMED
4339391,88270009,Intercellular edema,SNOMED
35207507,G93.6,Cerebral edema,ICD10CM
35207911,I89.0,"Lymphedema, not elsewhere classified",ICD10CM
35208003,J38.4,Edema of larynx,ICD10CM
35208053,J68.1,"Pulmonary edema due to chemicals, gases, fumes and vapors",ICD10CM
35210449,P11.0,Cerebral edema due to birth injury,ICD10CM
35211157,Q82.0,Hereditary lymphedema,ICD10CM
35211400,R60.0,Localized edema,ICD10CM
35211401,R60.1,Generalized edema,ICD10CM
35211402,R60.9,"Edema, unspecified",ICD10CM
35622250,763618001,Wiedemann Steiner syndrome,SNOMED
36674825,770678005,"Progressive encephalopathy with edema, hypsarrhythmia, and optic atrophy-like syndrome",SNOMED
36675143,771471002,"Optic nerve edema, splenomegaly syndrome",SNOMED
36712935,15637871000119106,Lymphedema of right lower limb,SNOMED
36712936,15637921000119102,Lymphedema of left lower limb,SNOMED
36712937,15637971000119101,Lymphedema of bilateral lower limbs,SNOMED
36712938,15638021000119100,Lymphedema of right upper limb,SNOMED
36712976,15929861000119106,Venous stasis edema of bilateral lower limbs,SNOMED
36712977,15930061000119106,Venous stasis edema of left lower limb,SNOMED
36713297,6411000179107,Edema of bone marrow,SNOMED
36715354,720986005,"Anhidrotic ectodermal dysplasia, immunodeficiency, osteopetrosis, lymphedema syndrome",SNOMED
36715413,721083007,Lymphedema hypoparathyroidism syndrome,SNOMED
36715489,721181006,Localized edema due to fluid overload,SNOMED
36715511,721210009,Edema due to fluid overload,SNOMED
36716113,721978002,"Lymphedema, atrial septal defect, facial changes syndrome",SNOMED
36716114,721979005,Lymphedema and cerebral arteriovenous anomaly syndrome,SNOMED
36716531,722565005,Fetal or neonatal effect of placental edema,SNOMED
36717150,721163008,Fluid overload without edema,SNOMED
36717276,15638071000119104,Lymphedema of left upper limb,SNOMED
36717281,15929941000119103,Venous stasis edema of right lower limb,SNOMED
37016241,19901000119103,Edema co-occurrent and due to nutritional deficiency,SNOMED
37108576,10650831000119101,Venous stasis ulcer with edema of left lower leg,SNOMED
37108577,10652791000119106,Venous stasis ulcer with edema of right lower leg,SNOMED
37109615,723363009,"Hypotrichosis, lymphedema, telangiectasia, renal defect syndrome",SNOMED
37110255,724447005,Lymphedema due to malignant infiltration,SNOMED
37110554,724831003,Physical angioedema,SNOMED
37110576,724858005,Edema of soft tissue due to increased capillary pressure,SNOMED
37110577,724859002,Lymphedema due to and following radiotherapy caused by ionizing radiation,SNOMED
37116727,733604003,"Microcephalus, lymphedema, chorioretinopathy syndrome",SNOMED
37207425,18331000175103,Mild generalized edema,SNOMED
37207426,18341000175109,Moderate generalized edema,SNOMED
37207427,18351000175106,Severe generalized edema,SNOMED
37207887,335791000119101,Conjunctival edema of right eye,SNOMED
37207947,341401000119104,Conjunctival edema of left eye,SNOMED
37207959,342461000119105,Edema of right upper eyelid,SNOMED
37207960,342491000119103,Edema of left upper eyelid,SNOMED
37207994,346651000119109,Bilateral conjunctival edema,SNOMED
37208020,349131000119103,Bilateral periorbital edema,SNOMED
37209358,15732321000119108,Bilateral edema of eyelids,SNOMED
37311245,816186004,Bilateral upper limb edema,SNOMED
37311246,816185000,Edema of right upper limb,SNOMED
37311247,816184001,Edema of left upper limb,SNOMED
37311248,816183007,Edema of right lower limb,SNOMED
37311249,816182002,Edema of left lower limb,SNOMED
37311250,816181009,Bilateral lower limb edema,SNOMED
37311251,816180005,Edema of right lower leg,SNOMED
37311252,816179007,Edema of left lower leg,SNOMED
37311855,816196008,Bilateral upper arm edema,SNOMED
37311856,816195007,Edema of right upper arm,SNOMED
37311857,816194006,Edema of left upper arm,SNOMED
37311858,816190002,Bilateral lower leg edema,SNOMED
37311894,789007001,Pitting edema of lip,SNOMED
37311984,788914007,Infectious edema,SNOMED
40288213,123262009,Acute pulmonary edema,SNOMED
40288214,123263004,Postoperative pulmonary edema,SNOMED
40288710,123303004,Cerebral edema,SNOMED
40298167,140001003,O/E - edema (& [swelling]),SNOMED
40298168,140002005,O/E - edema not present,SNOMED
40298169,140003000,O/E - edema of ankles,SNOMED
40298171,140004006,O/E - edema of feet,SNOMED
40298172,140005007,O/E - edema of legs,SNOMED
40298173,140006008,O/E - edema of thighs,SNOMED
40298174,140007004,O/E - abdominal edema,SNOMED
40298175,140008009,O/E - sacral edema,SNOMED
40298176,140009001,O/E - genital edema (& [scrotal]),SNOMED
40298177,140010006,O/E - periorbital edema,SNOMED
40298179,140011005,O/E - edema of arms,SNOMED
40298180,140012003,O/E - edema NOS,SNOMED
40298794,140185007,O/E - pulmonary edema,SNOMED
40303903,139241006,Edema (& [symptom] or [swelling symptom]),SNOMED
40303909,139247005,"Edema, generalized",SNOMED
40303910,139248000,Pitting edema,SNOMED
40303911,139249008,Sacral edema,SNOMED
40303912,139250008,Edema NOS,SNOMED
