"concept_id","concept_name","concept_code","vocabulary_id"
4072549,"Closed reduction of fracture of maxilla NEC","178444001","SNOMED"
3537397,"Closed reduction of fracture of maxilla NEC","634881000000105","SNOMED"
4195536,"Closed reduction of fracture of maxilla with dental wiring","67603009","SNOMED"
4260967,"Closed reduction of fracture of medial condyle of humerus","440531000","SNOMED"
4231377,"Closed reduction of fracture of medial epicondyle of humerus","439215002","SNOMED"
4258138,"Closed reduction of fracture of medial malleolus","440437003","SNOMED"
40310985,"Closed reduction of fracture of metacarpus","150613004","SNOMED"
4079113,"Closed reduction of fracture of metacarpus","179171004","SNOMED"
40310996,"Closed reduction of fracture of metatarsus","150623008","SNOMED"
4076335,"Closed reduction of fracture of metatarsus","179163003","SNOMED"
40311001,"Closed reduction of fracture of nasal bone","150628004","SNOMED"
4260266,"Closed reduction of fracture of neck of radius","440414009","SNOMED"
4011538,"Closed reduction of fracture of orbit, rim or wall","11215007","SNOMED"
44783128,"Closed reduction of fracture of patella with internal fixation","699175009","SNOMED"
44783109,"Closed reduction of fracture of patella without internal fixation","699155000","SNOMED"
46270911,"Closed reduction of fracture of pelvis and internal fixation","708907008","SNOMED"
4119994,"Closed reduction of fracture of periorbital bone","302473002","SNOMED"
4051625,"Closed reduction of fracture of phalanges of foot with internal fixation","23253008","SNOMED"
4321850,"Closed reduction of fracture of phalanges of hand","70781001","SNOMED"
4237657,"Closed reduction of fracture of phalanges of hand with internal fixation","90899009","SNOMED"
4289174,"Closed reduction of fracture of phalanx of foot","70060006","SNOMED"
4232558,"Closed reduction of fracture of plafond of tibia","439938007","SNOMED"
4231517,"Closed reduction of fracture of posterior malleolus","439364008","SNOMED"
46270907,"Closed reduction of fracture of proximal femur and internal fixation using bone nail","708903007","SNOMED"
46270903,"Closed reduction of fracture of proximal femur and internal fixation using bone screw","708898008","SNOMED"
46270905,"Closed reduction of fracture of proximal femur and internal fixation using bone wire","708900005","SNOMED"
